ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1224	"ENSG00000140332.15"	"TLE3"	chr15	-	70058149	70058291	70058185	70058291	70057458	70057658
1225	"ENSG00000140332.15"	"TLE3"	chr15	-	70074502	70074607	70074532	70074607	70066013	70066218
1226	"ENSG00000140332.15"	"TLE3"	chr15	-	70057458	70057658	70057473	70057658	70056297	70056374
1227	"ENSG00000114942.13"	"EEF1B2"	chr2	+	206159933	206160059	206159933	206160018	206160556	206160710
1228	"ENSG00000157890.17"	"MEGF11"	chr15	-	65916597	65916956	65916827	65916956	65916147	65916276
1229	"ENSG00000007255.10"	"TRAPPC6A"	chr19	-	45178092	45178237	45178134	45178237	45165126	45165194
1230	"ENSG00000128604.18"	"IRF5"	chr7	+	128941278	128941424	128941278	128941391	128942070	128942276
1231	"ENSG00000128604.18"	"IRF5"	chr7	+	128945844	128946034	128945844	128946006	128946500	128946562
1232	"ENSG00000079974.17"	"RABL2B"	chr22	-	50783038	50783286	50783044	50783286	50782187	50782351
1233	"ENSG00000079974.17"	"RABL2B"	chr22	-	50769424	50769549	50769454	50769549	50769040	50769124
1234	"ENSG00000170832.12"	"USP32"	chr17	-	60219627	60219787	60219669	60219787	60214619	60214774
1235	"ENSG00000049192.14"	"ADAMTS6"	chr5	-	65262803	65262962	65262816	65262962	65260599	65260663
1236	"ENSG00000148942.14"	"SLC5A12"	chr11	-	26692484	26692601	26692488	26692601	26686476	26686544
1237	"ENSG00000174652.17"	"ZNF266"	chr19	-	9418761	9418895	9418765	9418895	9418504	9418631
1238	"ENSG00000174652.17"	"ZNF266"	chr19	-	9418761	9419299	9419050	9419299	9418504	9418631
1239	"ENSG00000145349.16"	"CAMK2D"	chr4	-	113457290	113457563	113457334	113457563	113451031	113454515
1240	"ENSG00000115282.19"	"TTC31"	chr2	+	74491480	74491672	74491480	74491666	74492003	74492055
1241	"ENSG00000115282.19"	"TTC31"	chr2	+	74483321	74483563	74483321	74483410	74490243	74490473
1242	"ENSG00000104213.12"	"PDGFRL"	chr8	+	17576432	17576760	17576432	17576756	17577135	17577307
1243	"ENSG00000100889.11"	"PCK2"	chr14	+	24099048	24099247	24099048	24099236	24099557	24099720
1244	"ENSG00000141068.13"	"KSR1"	chr17	+	27483657	27483851	27483657	27483834	27550567	27550708
1245	"ENSG00000132196.13"	"HSD17B7"	chr1	+	162797801	162798935	162797801	162797916	162799742	162799937
1246	"ENSG00000127980.15"	"PEX1"	chr7	-	92518959	92519078	92518994	92519078	92518140	92518255
1247	"ENSG00000127980.15"	"PEX1"	chr7	-	92489713	92489911	92489718	92489911	92489292	92489423
1248	"ENSG00000111752.10"	"PHC1"	chr12	+	8919755	8919917	8919755	8919866	8920984	8921065
1249	"ENSG00000111752.10"	"PHC1"	chr12	+	8932562	8933350	8932562	8932831	8933864	8934012
1250	"ENSG00000106524.8"	"ANKMY2"	chr7	-	16644625	16644812	16644684	16644812	16636390	16636455
1251	"ENSG00000162894.11"	"FCMR"	chr1	-	206913758	206914094	206913861	206914094	206912928	206913042
1252	"ENSG00000267228.6"	"RP11-49K24.6"	chr18	-	47136301	47136449	47136338	47136449	47134655	47134704
1253	"ENSG00000276407.4"	"RP11-407B7.3"	chr3	+	194078211	194078294	194078211	194078265	194078400	194078468
1254	"ENSG00000150776.17"	"C11orf57"	chr11	+	112075566	112075684	112075566	112075643	112078214	112078315
1255	"ENSG00000150776.17"	"C11orf57"	chr11	+	112075566	112075650	112075566	112075643	112078214	112078315
1256	"ENSG00000150776.17"	"C11orf57"	chr11	+	112075566	112075684	112075566	112075650	112078214	112078315
1257	"ENSG00000148498.15"	"PARD3"	chr10	-	34337274	34337426	34337364	34337426	34336198	34336243
1258	"ENSG00000148498.15"	"PARD3"	chr10	-	34337277	34337426	34337364	34337426	34336198	34336243
1259	"ENSG00000148498.15"	"PARD3"	chr10	-	34337274	34337426	34337277	34337426	34336198	34336243
1260	"ENSG00000148498.15"	"PARD3"	chr10	-	34347955	34348115	34347964	34348115	34341626	34341816
1261	"ENSG00000130675.14"	"MNX1"	chr7	-	157008527	157009435	157008997	157009435	157006478	157006639
1262	"ENSG00000275066.4"	"SYNRG"	chr17	-	37577379	37577613	37577446	37577613	37576340	37576418
1263	"ENSG00000115274.14"	"INO80B"	chr2	+	74455817	74455950	74455817	74455936	74456102	74456272
1264	"ENSG00000114745.13"	"GORASP1"	chr3	-	39102677	39102881	39102692	39102881	39101509	39101570
1265	"ENSG00000114745.13"	"GORASP1"	chr3	-	39100746	39100877	39100787	39100877	39100304	39100503
1266	"ENSG00000167749.11"	"KLK4"	chr19	-	50908358	50908829	50908578	50908829	50906933	50907086
1267	"ENSG00000167749.11"	"KLK4"	chr19	-	50909239	50909414	50909251	50909414	50908578	50908829
1268	"ENSG00000183560.9"	"IZUMO1R"	chr11	+	94306512	94306722	94306512	94306701	94307164	94307300
1269	"ENSG00000008256.15"	"CYTH3"	chr7	-	6170531	6170646	6170534	6170646	6165733	6165810
1270	"ENSG00000140199.11"	"SLC12A6"	chr15	-	34237389	34237550	34237418	34237550	34236707	34236815
1271	"ENSG00000136261.14"	"BZW2"	chr7	+	16646130	16646304	16646130	16646288	16665436	16665501
1272	"ENSG00000197249.13"	"SERPINA1"	chr14	-	94388800	94389010	94388818	94389010	94388559	94388663
1273	"ENSG00000197249.13"	"SERPINA1"	chr14	-	94380650	94381141	94380870	94381141	94379463	94379611
1274	"ENSG00000106278.11"	"PTPRZ1"	chr7	+	122010333	122013889	122010333	122011309	122019123	122019268
1275	"ENSG00000205702.10"	"CYP2D7"	chr22	-	42141533	42141675	42141624	42141675	42141151	42141339
1276	"ENSG00000102032.12"	"RENBP"	chrX	-	153944079	153944418	153944308	153944418	153943894	153943970
1277	"ENSG00000102032.12"	"RENBP"	chrX	-	153944079	153944155	153944121	153944155	153943894	153943970
1278	"ENSG00000064201.15"	"TSPAN32"	chr11	+	2313653	2313755	2313653	2313708	2314484	2314571
1279	"ENSG00000230937.10"	"MIR205HG"	chr1	+	209430424	209430500	209430424	209430476	209431742	209431825
1280	"ENSG00000223865.10"	"HLA-DPB1"	chr6	+	33085778	33085906	33085778	33085889	33086218	33086242
1281	"ENSG00000072682.18"	"P4HA2"	chr5	-	132226696	132227221	132227085	132227221	132218544	132218644
1282	"ENSG00000072682.18"	"P4HA2"	chr5	-	132226931	132227221	132227085	132227221	132218544	132218644
1283	"ENSG00000072682.18"	"P4HA2"	chr5	-	132226696	132227221	132226931	132227221	132218544	132218644
1284	"ENSG00000122026.10"	"RPL21"	chr13	+	27255241	27255354	27255241	27255349	27256183	27256334
1285	"ENSG00000173064.11"	"HECTD4"	chr12	-	112264083	112264212	112264089	112264212	112261304	112261429
1286	"ENSG00000229117.8"	"RPL41"	chr12	+	56116774	56116930	56116774	56116829	56117188	56117211
1287	"ENSG00000229117.8"	"RPL41"	chr12	+	56116774	56116930	56116774	56116799	56117188	56117211
1288	"ENSG00000229117.8"	"RPL41"	chr12	+	56116774	56116829	56116774	56116799	56117188	56117211
1289	"ENSG00000154328.15"	"NEIL2"	chr8	+	11771445	11771590	11771445	11771585	11783202	11783399
1290	"ENSG00000139168.7"	"ZCRB1"	chr12	-	42324018	42324104	42324067	42324104	42322417	42322446
1291	"ENSG00000061676.14"	"NCKAP1"	chr2	-	182935264	182935375	182935292	182935375	182934751	182934832
1292	"ENSG00000259024.6"	"TVP23C-CDRT4"	chr17	-	15553684	15553829	15553764	15553829	15547058	15547148
1293	"ENSG00000100650.15"	"SRSF5"	chr14	+	69767092	69767380	69767092	69767255	69768137	69768282
1294	"ENSG00000128923.10"	"FAM63B"	chr15	+	58821716	58821823	58821716	58821819	58831773	58831916
1295	"ENSG00000154237.12"	"LRRK1"	chr15	+	101022382	101022597	101022382	101022478	101024802	101024967
1296	"ENSG00000155229.20"	"MMS19"	chr10	-	97480894	97481042	97480941	97481042	97478303	97478389
1297	"ENSG00000101203.16"	"COL20A1"	chr20	+	63328078	63328145	63328078	63328127	63328330	63328498
1298	"ENSG00000101203.16"	"COL20A1"	chr20	+	63305880	63306060	63305880	63306039	63307489	63307648
1299	"ENSG00000167513.8"	"CDT1"	chr16	+	88806485	88806674	88806485	88806638	88807050	88807203
1300	"ENSG00000005700.14"	"IBTK"	chr6	-	82227163	82227302	82227191	82227302	82225476	82225647
1301	"ENSG00000123739.10"	"PLA2G12A"	chr4	-	109718682	109718759	109718688	109718759	109717547	109717713
1302	"ENSG00000181090.18"	"EHMT1"	chr9	+	137728348	137728593	137728348	137728529	137743370	137743528
1303	"ENSG00000172890.11"	"NADSYN1"	chr11	+	71458427	71458556	71458427	71458544	71463431	71463485
1304	"ENSG00000160716.5"	"CHRNB2"	chr1	+	154569791	154569842	154569791	154569836	154570257	154570367
1305	"ENSG00000102452.15"	"NALCN"	chr13	-	101345265	101345420	101345300	101345420	101292223	101292366
1306	"ENSG00000170892.10"	"TSEN34"	chr19	+	54190267	54190450	54190267	54190371	54191360	54191607
1307	"ENSG00000160326.13"	"SLC2A6"	chr9	-	133473414	133474088	133473979	133474088	133473104	133473250
1308	"ENSG00000116857.16"	"TMEM9"	chr1	-	201153782	201153959	201153857	201153959	201151760	201151852
1309	"ENSG00000116857.16"	"TMEM9"	chr1	-	201153848	201153959	201153857	201153959	201151760	201151852
1310	"ENSG00000116857.16"	"TMEM9"	chr1	-	201153782	201153959	201153848	201153959	201151760	201151852
1311	"ENSG00000116857.16"	"TMEM9"	chr1	-	201146739	201146848	201146770	201146848	201143819	201143951
1312	"ENSG00000138286.14"	"FAM149B1"	chr10	+	73228059	73228184	73228059	73228160	73230421	73230525
1313	"ENSG00000138286.14"	"FAM149B1"	chr10	+	73232938	73233197	73232938	73233163	73234816	73234940
1314	"ENSG00000140623.13"	"SEPT12"	chr16	-	4783316	4783557	4783461	4783557	4779689	4779786
1315	"ENSG00000140623.13"	"SEPT12"	chr16	-	4787468	4787667	4787479	4787667	4785979	4786105
1316	"ENSG00000215478.8"	"CES5AP1"	chr22	-	23373594	23373748	23373629	23373748	23370357	23370462
1317	"ENSG00000164089.8"	"ETNPPL"	chr4	-	108762820	108763053	108762842	108763053	108760187	108760306
1318	"ENSG00000160255.17"	"ITGB2"	chr21	-	44910599	44910785	44910724	44910785	44910283	44910415
1319	"ENSG00000160255.17"	"ITGB2"	chr21	-	44910599	44910785	44910724	44910785	44910283	44910372
1320	"ENSG00000136450.12"	"SRSF1"	chr17	-	58006906	58007261	58006943	58007261	58006342	58006527
1321	"ENSG00000164068.15"	"RNF123"	chr3	+	49712478	49712892	49712478	49712656	49713512	49713587
1322	"ENSG00000164068.15"	"RNF123"	chr3	+	49704983	49705186	49704983	49705182	49705533	49705679
1323	"ENSG00000164068.15"	"RNF123"	chr3	+	49689556	49689822	49689556	49689606	49691129	49691247
1324	"ENSG00000133422.12"	"MORC2"	chr22	-	30928018	30928207	30928027	30928207	30926610	30926871
1325	"ENSG00000092010.14"	"PSME1"	chr14	+	24138344	24138403	24138344	24138399	24138473	24138560
1326	"ENSG00000092010.14"	"PSME1"	chr14	+	24138473	24138568	24138473	24138560	24138735	24138967
1327	"ENSG00000168395.15"	"ING5"	chr2	+	241711376	241711584	241711376	241711488	241711977	241712071
1328	"ENSG00000197024.8"	"ZNF398"	chr7	+	149153944	149154340	149153944	149154317	149166157	149166284
1329	"ENSG00000107537.13"	"PHYH"	chr10	-	13291824	13291912	13291830	13291912	13288359	13288541
1330	"ENSG00000100242.15"	"SUN2"	chr22	-	38740888	38741050	38741006	38741050	38740266	38740432
1331	"ENSG00000233047.6"	"RP11-24P14.1"	chr1	-	105992153	105992344	105992165	105992344	105988449	105988507
1332	"ENSG00000140939.14"	"NOL3"	chr16	+	67174161	67174464	67174161	67174340	67174620	67174944
1333	"ENSG00000140939.14"	"NOL3"	chr16	+	67174161	67174454	67174161	67174340	67174620	67174944
1334	"ENSG00000140939.14"	"NOL3"	chr16	+	67174161	67174464	67174161	67174454	67174620	67174944
1335	"ENSG00000073331.17"	"ALPK1"	chr4	+	112302338	112302485	112302338	112302408	112315800	112315852
1336	"ENSG00000159314.11"	"ARHGAP27"	chr17	-	45405675	45406083	45405846	45406083	45404923	45405106
1337	"ENSG00000159314.11"	"ARHGAP27"	chr17	-	45404923	45405106	45405027	45405106	45404600	45404681
1338	"ENSG00000163958.13"	"ZDHHC19"	chr3	-	196208773	196209515	196209375	196209515	196208387	196208560
1339	"ENSG00000182230.11"	"FAM153B"	chr5	+	176087111	176087255	176087111	176087205	176089462	176089521
1340	"ENSG00000182230.11"	"FAM153B"	chr5	+	176123996	176124120	176123996	176124105	176124262	176124432
1341	"ENSG00000198300.12"	"PEG3"	chr19	-	56823589	56823679	56823592	56823679	56822752	56822836
1342	"ENSG00000163617.10"	"CCDC191"	chr3	-	114004386	114004746	114004636	114004746	114002455	114002538
1343	"ENSG00000162066.14"	"AMDHD2"	chr16	+	2528451	2528718	2528451	2528559	2528993	2529095
1344	"ENSG00000068745.14"	"IP6K2"	chr3	-	48715314	48715527	48715388	48715527	48695089	48695418
1345	"ENSG00000101040.19"	"ZMYND8"	chr20	-	47238757	47239138	47238895	47239138	47236325	47236516
1346	"ENSG00000163719.19"	"MTMR14"	chr3	+	9662266	9662375	9662266	9662285	9669431	9669492
1347	"ENSG00000172748.12"	"ZNF596"	chr8	+	243721	243858	243721	243805	244618	244701
1348	"ENSG00000187848.12"	"P2RX2"	chr12	+	132618816	132618989	132618816	132618921	132619438	132619574
1349	"ENSG00000187848.12"	"P2RX2"	chr12	+	132620444	132620588	132620444	132620583	132621000	132621131
1350	"ENSG00000120318.15"	"ARAP3"	chr5	-	141671264	141671400	141671324	141671400	141670511	141670628
1351	"ENSG00000132768.13"	"DPH2"	chr1	+	43970595	43970817	43970595	43970708	43970965	43971189
1352	"ENSG00000132768.13"	"DPH2"	chr1	+	43969999	43970322	43969999	43970270	43970595	43970817
1353	"ENSG00000171914.15"	"TLN2"	chr15	+	62835890	62836118	62835890	62836073	62838855	62838981
1354	"ENSG00000205309.13"	"NT5M"	chr17	+	17344793	17344926	17344793	17344908	17346804	17347661
1355	"ENSG00000205309.13"	"NT5M"	chr17	+	17304363	17304481	17304363	17304477	17306542	17306643
1356	"ENSG00000070985.13"	"TRPM5"	chr11	-	2421025	2421198	2421031	2421198	2420221	2420405
1357	"ENSG00000130175.9"	"PRKCSH"	chr19	+	11447438	11447618	11447438	11447597	11447692	11447789
1358	"ENSG00000221914.8"	"PPP2R2A"	chr8	+	26293215	26293366	26293215	26293283	26293665	26293740
1359	"ENSG00000221914.8"	"PPP2R2A"	chr8	+	26293665	26293860	26293665	26293740	26338889	26338987
1360	"ENSG00000226383.6"	"AC093375.1"	chr2	-	156024465	156024607	156024484	156024607	156022671	156022817
1361	"ENSG00000226383.6"	"AC093375.1"	chr2	-	156024469	156024576	156024484	156024576	156022671	156022817
1362	"ENSG00000186431.18"	"FCAR"	chr19	+	54888006	54888294	54888006	54888228	54889648	54889863
1363	"ENSG00000186431.18"	"FCAR"	chr19	+	54888006	54888228	54888006	54888220	54889648	54889863
1364	"ENSG00000186431.18"	"FCAR"	chr19	+	54888006	54888294	54888006	54888220	54889648	54889863
1365	"ENSG00000274333.4"	"RP11-717F1.2"	chr21	+	5584809	5585063	5584809	5584975	5585822	5585987
1366	"ENSG00000243197.7"	"TUSC7"	chr3	+	116712354	116712857	116712354	116712507	116714038	116714150
1367	"ENSG00000243197.7"	"TUSC7"	chr3	+	116712354	116712599	116712354	116712507	116714038	116714150
1368	"ENSG00000243197.7"	"TUSC7"	chr3	+	116712354	116712857	116712354	116712599	116714038	116714150
1369	"ENSG00000197472.14"	"ZNF695"	chr1	-	246988120	246988255	246988124	246988255	246967694	246967792
1370	"ENSG00000197472.14"	"ZNF695"	chr1	-	246999911	247000074	246999947	247000074	246999347	246999440
1371	"ENSG00000137955.15"	"RABGGTB"	chr1	+	75786699	75786865	75786699	75786797	75787496	75787604
1372	"ENSG00000273559.4"	"CWC25"	chr17	-	38810275	38810595	38810467	38810595	38809701	38809765
1373	"ENSG00000164744.12"	"SUN3"	chr7	-	48007152	48007327	48007164	48007327	48005968	48006053
1374	"ENSG00000092020.10"	"PPP2R3C"	chr14	-	35108094	35108236	35108138	35108236	35107303	35107374
1375	"ENSG00000092020.10"	"PPP2R3C"	chr14	-	35109818	35109931	35109847	35109931	35108138	35108236
1376	"ENSG00000181392.14"	"SYNE4"	chr19	-	36006422	36006671	36006601	36006671	36005332	36005437
1377	"ENSG00000231290.5"	"APCDD1L-AS1"	chr20	+	58519503	58519625	58519503	58519599	58523168	58523281
1378	"ENSG00000085662.13"	"AKR1B1"	chr7	-	134447460	134448061	134447979	134448061	134447297	134447381
1379	"ENSG00000169733.11"	"RFNG"	chr17	-	82051011	82051342	82051293	82051342	82050661	82050764
1380	"ENSG00000179889.18"	"PDXDC1"	chr16	+	15001775	15001887	15001775	15001856	15004186	15004333
1381	"ENSG00000113504.20"	"SLC12A7"	chr5	-	1075890	1076236	1076137	1076236	1075370	1075490
1382	"ENSG00000129103.17"	"SUMF2"	chr7	+	56068481	56068647	56068481	56068638	56072996	56073111
1383	"ENSG00000129103.17"	"SUMF2"	chr7	+	56074585	56074736	56074585	56074639	56076833	56076889
1384	"ENSG00000196367.12"	"TRRAP"	chr7	+	98983263	98983492	98983263	98983459	98984092	98984358
1385	"ENSG00000106290.14"	"TAF6"	chr7	-	100114053	100114268	100114083	100114268	100113867	100113954
1386	"ENSG00000106290.14"	"TAF6"	chr7	-	100113615	100113769	100113679	100113769	100113348	100113405
1387	"ENSG00000106290.14"	"TAF6"	chr7	-	100113348	100113769	100113615	100113769	100112797	100112917
1388	"ENSG00000158793.13"	"NIT1"	chr1	+	161118117	161118225	161118117	161118178	161118785	161118881
1389	"ENSG00000020129.15"	"NCDN"	chr1	+	35558155	35558484	35558155	35558223	35559106	35559247
1390	"ENSG00000109911.17"	"ELP4"	chr11	+	31594769	31594905	31594769	31594901	31603767	31603907
1391	"ENSG00000116830.11"	"TTF2"	chr1	+	117060454	117060561	117060454	117060557	117062386	117062473
1392	"ENSG00000229089.6"	"ANKRD20A8P"	chr2	-	94838812	94838843	94838816	94838843	94836059	94836129
1393	"ENSG00000051180.16"	"RAD51"	chr15	+	40695173	40695425	40695173	40695321	40698756	40698845
1394	"ENSG00000087502.17"	"ERGIC2"	chr12	-	29343119	29343282	29343162	29343282	29341733	29341816
1395	"ENSG00000124490.13"	"CRISP2"	chr6	-	49713474	49713590	49713500	49713590	49712500	49712604
1396	"ENSG00000067066.16"	"SP100"	chr2	+	230467119	230467215	230467119	230467206	230469042	230469096
1397	"ENSG00000139737.21"	"SLAIN1"	chr13	+	77744282	77744516	77744282	77744432	77746513	77746855
1398	"ENSG00000068308.13"	"OTUD5"	chrX	-	48934695	48934867	48934710	48934867	48934463	48934612
1399	"ENSG00000104859.14"	"CLASRP"	chr19	+	45057749	45057898	45057749	45057882	45059267	45059364
1400	"ENSG00000104859.14"	"CLASRP"	chr19	+	45068014	45068058	45068014	45068054	45068419	45068480
1401	"ENSG00000150527.16"	"CTAGE5"	chr14	+	39291018	39291111	39291018	39291096	39293270	39293381
1402	"ENSG00000150527.16"	"CTAGE5"	chr14	+	39276933	39277065	39276933	39276955	39279336	39279358
1403	"ENSG00000214530.8"	"STARD10"	chr11	-	72780974	72781294	72781112	72781294	72759233	72759381
1404	"ENSG00000214530.8"	"STARD10"	chr11	-	72780974	72781294	72781061	72781294	72759233	72759381
1405	"ENSG00000214530.8"	"STARD10"	chr11	-	72781061	72781294	72781112	72781294	72759233	72759381
1406	"ENSG00000109445.10"	"ZNF330"	chr4	+	141220929	141221077	141220929	141221016	141222365	141222491
1407	"ENSG00000109445.10"	"ZNF330"	chr4	+	141222365	141222491	141222365	141222477	141224486	141224506
1408	"ENSG00000204463.12"	"BAG6"	chr6	-	31652399	31652700	31652423	31652700	31651655	31651776
1409	"ENSG00000100445.17"	"SDR39U1"	chr14	-	24441673	24441795	24441677	24441795	24440782	24440926
1410	"ENSG00000100445.17"	"SDR39U1"	chr14	-	24442108	24442260	24442177	24442260	24440782	24440926
1411	"ENSG00000100445.17"	"SDR39U1"	chr14	-	24442097	24442260	24442177	24442260	24440782	24440926
1412	"ENSG00000100445.17"	"SDR39U1"	chr14	-	24442097	24442260	24442108	24442260	24440782	24440926
1413	"ENSG00000100445.17"	"SDR39U1"	chr14	-	24442108	24442260	24442177	24442260	24441677	24441795
1414	"ENSG00000010361.13"	"FUZ"	chr19	-	49812614	49812736	49812637	49812736	49811630	49811699
1415	"ENSG00000010361.13"	"FUZ"	chr19	-	49812614	49812736	49812637	49812736	49812250	49812335
1416	"ENSG00000010361.13"	"FUZ"	chr19	-	49812446	49812736	49812614	49812736	49812250	49812335
1417	"ENSG00000010361.13"	"FUZ"	chr19	-	49812446	49812736	49812637	49812736	49812250	49812335
1418	"ENSG00000134532.15"	"SOX5"	chr12	-	23738385	23738506	23738441	23738506	23734683	23734752
1419	"ENSG00000134532.15"	"SOX5"	chr12	-	23895792	23896024	23895897	23896024	23845982	23846193
1420	"ENSG00000007372.20"	"PAX6"	chr11	-	31801560	31801776	31801761	31801776	31800690	31800856
1421	"ENSG00000007372.20"	"PAX6"	chr11	-	31801229	31801776	31801560	31801776	31800690	31800856
1422	"ENSG00000007372.20"	"PAX6"	chr11	-	31801229	31801776	31801761	31801776	31800690	31800856
1423	"ENSG00000178226.10"	"PRSS36"	chr16	-	31142480	31142644	31142495	31142644	31141722	31141960
1424	"ENSG00000197416.4"	"FABP12"	chr8	-	81529375	81529610	81529437	81529610	81527019	81527121
1425	"ENSG00000169402.15"	"RSPH10B2"	chr7	+	6781327	6781574	6781327	6781476	6785948	6786056
1426	"ENSG00000169402.15"	"RSPH10B2"	chr7	+	6763927	6764101	6763927	6764084	6766756	6766877
1427	"ENSG00000021762.19"	"OSBPL5"	chr11	-	3120420	3120624	3120543	3120624	3119546	3119631
1428	"ENSG00000021762.19"	"OSBPL5"	chr11	-	3165215	3165300	3165222	3165300	3129012	3129169
1429	"ENSG00000111961.17"	"SASH1"	chr6	+	148519546	148520382	148519546	148519893	148525290	148525365
