ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1642	"ENSG00000205726.14"	"ITSN1"	chr21	+	33772038	33772323	33772060	33772323	33767712	33767828
1643	"ENSG00000205726.14"	"ITSN1"	chr21	+	33802429	33802444	33802436	33802444	33799807	33799929
1644	"ENSG00000205581.10"	"HMGN1"	chr21	-	39347378	39347483	39347378	39347478	39348291	39348339
1645	"ENSG00000205581.10"	"HMGN1"	chr21	-	39345829	39347292	39345829	39345958	39347378	39347483
1646	"ENSG00000100083.18"	"GGA1"	chr22	+	37614189	37614274	37614193	37614274	37613023	37613191
1647	"ENSG00000130649.9"	"CYP2E1"	chr10	+	133532691	133532868	133532711	133532868	133531584	133531734
1648	"ENSG00000176444.18"	"CLK2"	chr1	-	155268707	155268795	155268707	155268792	155269487	155269716
1649	"ENSG00000176444.18"	"CLK2"	chr1	-	155269487	155269716	155269487	155269713	155270807	155270977
1650	"ENSG00000132563.15"	"REEP2"	chr5	+	138445227	138445375	138445233	138445375	138444753	138444867
1651	"ENSG00000178826.10"	"TMEM139"	chr7	+	143285344	143285445	143285347	143285445	143284950	143284974
1652	"ENSG00000196204.11"	"RNF216P1"	chr7	+	4989033	4989177	4989062	4989177	4984909	4985075
1653	"ENSG00000196204.11"	"RNF216P1"	chr7	+	4984909	4985075	4984961	4985075	4983670	4983773
1654	"ENSG00000143398.19"	"PIP5K1A"	chr1	+	151224244	151224279	151224247	151224279	151198552	151199081
1655	"ENSG00000158669.11"	"GPAT4"	chr8	+	41612785	41612960	41612844	41612960	41612179	41612273
1656	"ENSG00000078808.16"	"SDF4"	chr1	-	1218768	1218943	1218768	1218927	1223243	1223357
1657	"ENSG00000078808.16"	"SDF4"	chr1	-	1218768	1219005	1218768	1218927	1223243	1223357
1658	"ENSG00000078808.16"	"SDF4"	chr1	-	1218768	1219005	1218768	1218943	1223243	1223357
1659	"ENSG00000122882.10"	"ECD"	chr10	-	73156567	73156655	73156567	73156577	73160433	73160551
1660	"ENSG00000154611.14"	"PSMA8"	chr18	+	26151839	26151982	26151857	26151982	26144558	26144685
1661	"ENSG00000162231.13"	"NXF1"	chr11	-	62796286	62796345	62796286	62796342	62796459	62796567
1662	"ENSG00000162231.13"	"NXF1"	chr11	-	62794257	62794440	62794257	62794398	62794934	62795007
1663	"ENSG00000104972.15"	"LILRB1"	chr19	+	54634587	54634763	54634640	54634763	54633970	54634021
1664	"ENSG00000104972.15"	"LILRB1"	chr19	+	54636493	54636652	54636496	54636652	54635556	54635609
1665	"ENSG00000104972.15"	"LILRB1"	chr19	+	54633970	54634021	54633973	54634021	54633637	54633688
1666	"ENSG00000197555.9"	"SIPA1L1"	chr14	+	71738240	71738325	71738243	71738325	71735276	71735391
1667	"ENSG00000197555.9"	"SIPA1L1"	chr14	+	71650289	71650509	71650334	71650509	71624047	71624236
1668	"ENSG00000197555.9"	"SIPA1L1"	chr14	+	71704720	71705340	71705221	71705340	71702380	71702505
1669	"ENSG00000127325.18"	"BEST3"	chr12	-	69671427	69671579	69671427	69671566	69672884	69672965
1670	"ENSG00000166037.10"	"CEP57"	chr11	+	95812931	95813111	95812951	95813111	95799231	95799388
1671	"ENSG00000166037.10"	"CEP57"	chr11	+	95812903	95813111	95812951	95813111	95799231	95799388
1672	"ENSG00000166037.10"	"CEP57"	chr11	+	95812903	95813111	95812931	95813111	95799231	95799388
1673	"ENSG00000184144.10"	"CNTN2"	chr1	+	205057207	205058065	205057920	205058065	205053099	205053255
1674	"ENSG00000184144.10"	"CNTN2"	chr1	+	205069826	205070061	205069951	205070061	205069490	205069561
1675	"ENSG00000145321.12"	"GC"	chr4	-	71765431	71765643	71765431	71765585	71768300	71768433
1676	"ENSG00000161202.17"	"DVL3"	chr3	+	184166825	184166975	184166876	184166975	184166605	184166673
1677	"ENSG00000161202.17"	"DVL3"	chr3	+	184164477	184164601	184164491	184164601	184164266	184164388
1678	"ENSG00000174672.15"	"BRSK2"	chr11	+	1460499	1461714	1460969	1461714	1459191	1459239
1679	"ENSG00000164733.20"	"CTSB"	chr8	-	11867253	11867526	11867253	11867391	11868000	11868089
1680	"ENSG00000070731.10"	"ST6GALNAC2"	chr17	-	76573194	76573363	76573194	76573299	76574364	76574539
1681	"ENSG00000092148.12"	"HECTD1"	chr14	-	31128611	31129448	31128611	31129307	31133237	31133414
1682	"ENSG00000169744.12"	"LDB2"	chr4	-	16508534	16508686	16508534	16508683	16511980	16512104
1683	"ENSG00000138395.14"	"CDK15"	chr2	+	201890784	201890927	201890802	201890927	201880027	201880167
1684	"ENSG00000138395.14"	"CDK15"	chr2	+	201807852	201807952	201807857	201807952	201807493	201807643
1685	"ENSG00000144579.7"	"CTDSP1"	chr2	+	218402110	218402215	218402113	218402215	218401563	218401712
1686	"ENSG00000144579.7"	"CTDSP1"	chr2	+	218403010	218403127	218403034	218403127	218402348	218402405
1687	"ENSG00000103365.15"	"GGA2"	chr16	-	23493359	23493587	23493359	23493458	23494302	23494378
1688	"ENSG00000185513.14"	"L3MBTL1"	chr20	+	43536081	43536294	43536096	43536294	43535836	43535936
1689	"ENSG00000185513.14"	"L3MBTL1"	chr20	+	43513475	43513639	43513558	43513639	43507679	43507744
1690	"ENSG00000105011.8"	"ASF1B"	chr19	-	14121531	14121708	14121531	14121677	14126121	14126237
1691	"ENSG00000165209.18"	"STRBP"	chr9	-	123173676	123173842	123173676	123173834	123179006	123179227
1692	"ENSG00000070018.8"	"LRP6"	chr12	-	12131820	12132057	12131820	12131922	12135174	12135300
1693	"ENSG00000113810.15"	"SMC4"	chr3	+	160404327	160404504	160404377	160404504	160402675	160402867
1694	"ENSG00000113810.15"	"SMC4"	chr3	+	160401914	160402093	160401989	160402093	160400821	160400965
1695	"ENSG00000062524.15"	"LTK"	chr15	-	41507094	41507290	41507094	41507174	41507561	41507657
1696	"ENSG00000189077.10"	"TMEM120A"	chr7	-	75987359	75987428	75987359	75987419	75987717	75987810
1697	"ENSG00000189077.10"	"TMEM120A"	chr7	-	75986984	75987285	75986984	75987223	75987359	75987428
1698	"ENSG00000185379.20"	"RAD51D"	chr17	-	35106987	35107122	35106987	35107061	35107365	35107447
1699	"ENSG00000108001.13"	"EBF3"	chr10	-	129840244	129840442	129840244	129840334	129840843	129841032
1700	"ENSG00000166140.17"	"ZFYVE19"	chr15	+	40813322	40813417	40813337	40813417	40810648	40810757
1701	"ENSG00000162105.17"	"SHANK2"	chr11	-	70500569	70500599	70500569	70500596	70502205	70502286
1702	"ENSG00000105298.13"	"CACTIN"	chr19	-	3614385	3614589	3614385	3614494	3618874	3618989
1703	"ENSG00000224383.7"	"PRR29"	chr17	+	63998706	63998782	63998727	63998782	63998350	63998424
1704	"ENSG00000187492.8"	"CDHR4"	chr3	-	49791440	49791471	49791440	49791468	49791713	49791801
1705	"ENSG00000160633.12"	"SAFB"	chr19	+	5667346	5667450	5667352	5667450	5667045	5667164
1706	"ENSG00000160633.12"	"SAFB"	chr19	+	5661517	5661808	5661520	5661808	5657240	5657347
1707	"ENSG00000205758.11"	"CRYZL1"	chr21	-	33599149	33599285	33599149	33599248	33602233	33602345
1708	"ENSG00000205758.11"	"CRYZL1"	chr21	-	33591161	33591211	33591161	33591207	33595730	33595836
1709	"ENSG00000205758.11"	"CRYZL1"	chr21	-	33591161	33591228	33591161	33591207	33595730	33595836
1710	"ENSG00000205758.11"	"CRYZL1"	chr21	-	33591161	33591228	33591161	33591211	33595730	33595836
1711	"ENSG00000205758.11"	"CRYZL1"	chr21	-	33631485	33631557	33631485	33631527	33641680	33641730
1712	"ENSG00000155275.18"	"TRMT44"	chr4	+	8449668	8449888	8449697	8449888	8446475	8446590
1713	"ENSG00000172785.18"	"CBWD1"	chr9	-	121960	122136	121960	122090	123216	123282
1714	"ENSG00000170054.14"	"SERPINA9"	chr14	-	94469212	94469857	94469212	94469667	94476135	94476333
1715	"ENSG00000105825.11"	"TFPI2"	chr7	-	93887260	93887431	93887260	93887355	93889034	93889223
1716	"ENSG00000091972.18"	"CD200"	chr3	+	112347557	112347830	112347562	112347830	112344961	112345288
1717	"ENSG00000083544.13"	"TDRD3"	chr13	+	60485798	60485948	60485801	60485948	60483774	60483846
1718	"ENSG00000083544.13"	"TDRD3"	chr13	+	60573612	60573878	60573615	60573878	60567524	60567650
1719	"ENSG00000083544.13"	"TDRD3"	chr13	+	60509541	60509919	60509762	60509919	60494434	60494575
1720	"ENSG00000083544.13"	"TDRD3"	chr13	+	60444682	60444748	60444686	60444748	60439687	60439772
1721	"ENSG00000130985.16"	"UBA1"	chrX	+	47205947	47206113	47206077	47206113	47203540	47203696
1722	"ENSG00000147586.9"	"MRPS28"	chr8	-	80002998	80003180	80002998	80003120	80028694	80028796
1723	"ENSG00000140105.17"	"WARS"	chr14	-	100374135	100374244	100374135	100374179	100375282	100375347
1724	"ENSG00000140105.17"	"WARS"	chr14	-	100374135	100374265	100374135	100374179	100375282	100375347
1725	"ENSG00000140105.17"	"WARS"	chr14	-	100374135	100374265	100374135	100374244	100375282	100375347
1726	"ENSG00000140105.17"	"WARS"	chr14	-	100361707	100361921	100361707	100361902	100369086	100369258
1727	"ENSG00000203896.9"	"LIME1"	chr20	+	63737972	63738060	63738007	63738060	63737820	63737902
1728	"ENSG00000109501.13"	"WFS1"	chr4	+	6295004	6295189	6295040	6295189	6291916	6291997
1729	"ENSG00000196569.11"	"LAMA2"	chr6	+	129445660	129445821	129445663	129445821	129440815	129440998
1730	"ENSG00000166004.14"	"CEP295"	chr11	+	93729610	93729781	93729613	93729781	93729433	93729530
1731	"ENSG00000100298.15"	"APOBEC3H"	chr22	+	39103688	39104067	39103691	39104067	39101917	39102042
1732	"ENSG00000182050.13"	"MGAT4C"	chr12	-	85989399	85989552	85989399	85989549	86049673	86049723
1733	"ENSG00000157450.15"	"RNF111"	chr15	+	59084101	59084254	59084128	59084254	59080935	59081284
1734	"ENSG00000157450.15"	"RNF111"	chr15	+	59092512	59092640	59092536	59092640	59091058	59091154
1735	"ENSG00000126226.21"	"PCID2"	chr13	-	113177611	113178008	113177611	113177976	113178173	113178287
1736	"ENSG00000126226.21"	"PCID2"	chr13	-	113198190	113198264	113198190	113198261	113200426	113200516
1737	"ENSG00000180061.9"	"TMEM150B"	chr19	-	55320968	55321093	55320968	55321044	55322647	55322743
1738	"ENSG00000091513.14"	"TF"	chr3	+	133754494	133754671	133754502	133754671	133753594	133753703
1739	"ENSG00000178498.15"	"DTX3"	chr12	+	57606864	57607613	57606883	57607613	57606442	57606518
1740	"ENSG00000245694.9"	"CRNDE"	chr16	-	54920297	54920410	54920297	54920338	54923584	54923650
1741	"ENSG00000245694.9"	"CRNDE"	chr16	-	54920297	54920338	54920297	54920327	54923584	54923650
1742	"ENSG00000245694.9"	"CRNDE"	chr16	-	54920297	54920410	54920297	54920327	54923584	54923650
1743	"ENSG00000186493.11"	"C5orf38"	chr5	+	2752621	2752754	2752679	2752754	2752227	2752464
1744	"ENSG00000135424.15"	"ITGA7"	chr12	-	55696898	55697068	55696898	55697050	55697215	55697277
1745	"ENSG00000260234.5"	"RP11-166N6.3"	chr3	-	150890937	150891150	150890937	150891103	150894185	150894305
1746	"ENSG00000131400.7"	"NAPSA"	chr19	-	50361662	50361781	50361662	50361754	50361968	50362092
1747	"ENSG00000103811.15"	"CTSH"	chr15	-	78931450	78932041	78931450	78931506	78932371	78932458
1748	"ENSG00000103811.15"	"CTSH"	chr15	-	78937317	78937496	78937317	78937423	78939139	78939171
1749	"ENSG00000174080.10"	"CTSF"	chr11	-	66566290	66566404	66566290	66566401	66567245	66567321
1750	"ENSG00000174080.10"	"CTSF"	chr11	-	66565670	66565751	66565670	66565749	66565830	66565927
1751	"ENSG00000178809.11"	"TRIM73"	chr7	+	75405181	75405605	75405184	75405605	75404838	75405069
1752	"ENSG00000162755.13"	"KLHDC9"	chr1	+	161099578	161099796	161099597	161099796	161099345	161099505
1753	"ENSG00000130023.15"	"ERMARD"	chr6	+	169753863	169754032	169753943	169754032	169751621	169751663
1754	"ENSG00000130023.15"	"ERMARD"	chr6	+	169755282	169755422	169755287	169755422	169753863	169754032
1755	"ENSG00000164463.12"	"CREBRF"	chr5	+	173080584	173080784	173080588	173080784	173056351	173056479
1756	"ENSG00000136436.14"	"CALCOCO2"	chr17	+	48841697	48841887	48841773	48841887	48831034	48831078
1757	"ENSG00000125450.10"	"NUP85"	chr17	+	75226050	75226157	75226055	75226157	75225697	75225829
1758	"ENSG00000125450.10"	"NUP85"	chr17	+	75208526	75208620	75208536	75208620	75205719	75205794
1759	"ENSG00000123201.14"	"GUCY1B2"	chr13	-	51004252	51004576	51004252	51004354	51006699	51006909
1760	"ENSG00000167723.14"	"TRPV3"	chr17	-	3524197	3524363	3524197	3524304	3526853	3526927
1761	"ENSG00000179832.17"	"MROH1"	chr8	+	144242210	144242515	144242368	144242515	144241394	144241517
1762	"ENSG00000141030.12"	"COPS3"	chr17	-	17267884	17268045	17267884	17267977	17270757	17271008
1763	"ENSG00000141030.12"	"COPS3"	chr17	-	17276034	17276183	17276034	17276164	17281131	17281246
1764	"ENSG00000136754.16"	"ABI1"	chr10	-	26759061	26759238	26759061	26759235	26765217	26765318
1765	"ENSG00000154556.17"	"SORBS2"	chr4	-	185684753	185684846	185684753	185684842	185690561	185690611
1766	"ENSG00000154556.17"	"SORBS2"	chr4	-	185678422	185678547	185678422	185678478	185678795	185678822
1767	"ENSG00000135241.16"	"PNPLA8"	chr7	-	108514435	108515574	108514435	108515447	108521475	108521521
1768	"ENSG00000257513.7"	"NPIPB1P"	chr18	-	11621415	11621476	11621415	11621453	11625575	11625771
1769	"ENSG00000147255.18"	"IGSF1"	chrX	-	131279142	131279190	131279142	131279175	131279270	131279341
1770	"ENSG00000104756.15"	"KCTD9"	chr8	-	25439605	25439792	25439605	25439664	25440576	25440673
1771	"ENSG00000237765.6"	"FAM200B"	chr4	+	15686931	15687145	15687000	15687145	15686235	15686462
1772	"ENSG00000112130.16"	"RNF8"	chr6	+	37368377	37369218	37368483	37369218	37360445	37360574
1773	"ENSG00000103067.12"	"ESRP2"	chr16	-	68232576	68232717	68232576	68232687	68232760	68232815
1774	"ENSG00000011143.16"	"MKS1"	chr17	-	58214740	58214898	58214740	58214838	58216087	58216243
1775	"ENSG00000011143.16"	"MKS1"	chr17	-	58208104	58208250	58208104	58208174	58208512	58208583
1776	"ENSG00000059691.11"	"GATB"	chr4	-	151716875	151717074	151716875	151717001	151719424	151719538
1777	"ENSG00000059691.11"	"GATB"	chr4	-	151701328	151701518	151701328	151701456	151703850	151703895
1778	"ENSG00000153885.14"	"KCTD15"	chr19	+	33798667	33798766	33798670	33798766	33796861	33796987
1779	"ENSG00000140600.16"	"SH3GL3"	chr15	+	83568528	83568672	83568535	83568672	83565133	83565206
1780	"ENSG00000250208.6"	"FZD10-AS1"	chr12	-	130154472	130154691	130154472	130154688	130155351	130155782
1781	"ENSG00000075711.20"	"DLG1"	chr3	-	197076585	197076685	197076585	197076682	197081050	197081117
1782	"ENSG00000101489.19"	"CELF4"	chr18	-	37264673	37264757	37264673	37264754	37266532	37266598
1783	"ENSG00000101489.19"	"CELF4"	chr18	-	37275114	37275243	37275114	37275240	37321802	37321881
1784	"ENSG00000101489.19"	"CELF4"	chr18	-	37266532	37266598	37266532	37266593	37270767	37270917
1785	"ENSG00000101489.19"	"CELF4"	chr18	-	37273015	37273163	37273015	37273160	37274310	37274454
1786	"ENSG00000101489.19"	"CELF4"	chr18	-	37275114	37275243	37275114	37275240	37321832	37321881
1787	"ENSG00000204386.10"	"NEU1"	chr6	-	31860041	31860264	31860041	31860178	31860438	31860621
1788	"ENSG00000100320.22"	"RBFOX2"	chr22	-	35759887	35760032	35759887	35760020	35761201	35761294
1789	"ENSG00000100320.22"	"RBFOX2"	chr22	-	35781599	35781746	35781599	35781743	35809779	35810004
1790	"ENSG00000100612.13"	"DHRS7"	chr14	-	60150064	60150187	60150064	60150117	60152938	60153178
1791	"ENSG00000241472.6"	"PTPRG-AS1"	chr3	-	62317105	62317230	62317105	62317192	62317807	62317900
1792	"ENSG00000184634.15"	"MED12"	chrX	+	71137557	71137635	71137560	71137635	71137186	71137383
1793	"ENSG00000020922.12"	"MRE11A"	chr11	-	94445809	94445893	94445809	94445890	94447218	94447438
1794	"ENSG00000196696.12"	"PDXDC2P"	chr16	-	70038904	70039100	70038904	70038985	70042350	70042416
1795	"ENSG00000121073.13"	"SLC35B1"	chr17	-	49706203	49706334	49706203	49706309	49706964	49707068
1796	"ENSG00000211456.10"	"SACM1L"	chr3	+	45713136	45713196	45713140	45713196	45709497	45709647
1797	"ENSG00000211456.10"	"SACM1L"	chr3	+	45735234	45735373	45735245	45735373	45732052	45732151
1798	"ENSG00000162999.12"	"DUSP19"	chr2	+	183087039	183087192	183087157	183087192	183083507	183083554
1799	"ENSG00000159023.19"	"EPB41"	chr1	+	28987430	28987905	28987447	28987905	28887123	28887210
1800	"ENSG00000159023.19"	"EPB41"	chr1	+	29053103	29053312	29053106	29053312	29039253	29039426
1801	"ENSG00000011243.17"	"AKAP8L"	chr19	-	15401149	15401603	15401149	15401293	15403474	15403555
1802	"ENSG00000011243.17"	"AKAP8L"	chr19	-	15403474	15403715	15403474	15403555	15404009	15404042
1803	"ENSG00000011243.17"	"AKAP8L"	chr19	-	15398629	15398766	15398629	15398703	15399301	15399410
1804	"ENSG00000011243.17"	"AKAP8L"	chr19	-	15403474	15404042	15403474	15403715	15410519	15410594
1805	"ENSG00000011243.17"	"AKAP8L"	chr19	-	15403474	15404042	15403474	15403805	15410519	15410594
1806	"ENSG00000011243.17"	"AKAP8L"	chr19	-	15403474	15403805	15403474	15403715	15410519	15410594
1807	"ENSG00000120539.14"	"MASTL"	chr10	+	27173117	27173259	27173120	27173259	27169943	27171083
1808	"ENSG00000047578.12"	"KIAA0556"	chr16	+	27708704	27708920	27708713	27708920	27703895	27703998
1809	"ENSG00000158816.15"	"VWA5B1"	chr1	+	20314321	20314592	20314377	20314592	20312835	20312988
1810	"ENSG00000158816.15"	"VWA5B1"	chr1	+	20318423	20318721	20318589	20318721	20317529	20317675
1811	"ENSG00000083896.12"	"YTHDC1"	chr4	-	68318689	68318753	68318689	68318729	68318825	68318862
1812	"ENSG00000185100.10"	"ADSSL1"	chr14	+	104739749	104739816	104739766	104739816	104739327	104739378
1813	"ENSG00000185100.10"	"ADSSL1"	chr14	+	104739654	104739816	104739766	104739816	104739327	104739378
1814	"ENSG00000185100.10"	"ADSSL1"	chr14	+	104739654	104739816	104739749	104739816	104739327	104739378
1815	"ENSG00000140943.16"	"MBTPS1"	chr16	-	84110712	84110853	84110712	84110825	84116734	84116835
1816	"ENSG00000186831.11"	"KRT17P2"	chr17	+	18428831	18429075	18428921	18429075	18428417	18428490
1817	"ENSG00000130475.14"	"FCHO1"	chr19	+	17770424	17770577	17770463	17770577	17766668	17766810
1818	"ENSG00000130475.14"	"FCHO1"	chr19	+	17788269	17788557	17788283	17788557	17787681	17787846
1819	"ENSG00000131477.10"	"RAMP2"	chr17	+	42762339	42762463	42762354	42762463	42761833	42761899
1820	"ENSG00000054654.15"	"SYNE2"	chr14	+	64221533	64221704	64221575	64221704	64220436	64220637
1821	"ENSG00000054654.15"	"SYNE2"	chr14	+	64101931	64102042	64101985	64102042	64098746	64098821
1822	"ENSG00000054654.15"	"SYNE2"	chr14	+	64209941	64210124	64209950	64210124	64209427	64209578
1823	"ENSG00000054654.15"	"SYNE2"	chr14	+	64224995	64225045	64224998	64225045	64224460	64224547
1824	"ENSG00000054654.15"	"SYNE2"	chr14	+	64224982	64225045	64224995	64225045	64224460	64224547
1825	"ENSG00000054654.15"	"SYNE2"	chr14	+	64224982	64225045	64224998	64225045	64224460	64224547
1826	"ENSG00000117859.18"	"OSBPL9"	chr1	+	51760665	51760780	51760689	51760780	51756319	51756358
1827	"ENSG00000101425.12"	"BPI"	chr20	+	38323869	38324046	38323921	38324046	38320182	38320274
1828	"ENSG00000101448.13"	"EPPIN"	chr20	-	45542699	45542867	45542699	45542757	45545638	45545770
1829	"ENSG00000004059.10"	"ARF5"	chr7	+	127590962	127591088	127590968	127591088	127590065	127590137
1830	"ENSG00000146707.14"	"POMZP3"	chr7	-	76611453	76611627	76611453	76611591	76611721	76611813
1831	"ENSG00000146707.14"	"POMZP3"	chr7	-	76618182	76618615	76618182	76618300	76625521	76625683
1832	"ENSG00000232667.10"	"AC004862.6"	chr7	-	80380294	80380555	80380294	80380474	80383902	80384124
1833	"ENSG00000232667.10"	"AC004862.6"	chr7	-	80380294	80380555	80380294	80380446	80383902	80384124
1834	"ENSG00000232667.10"	"AC004862.6"	chr7	-	80380294	80380474	80380294	80380446	80383902	80384124
1835	"ENSG00000232667.10"	"AC004862.6"	chr7	-	80380294	80380555	80380294	80380474	80381850	80382060
1836	"ENSG00000203799.11"	"CCDC162P"	chr6	+	109294337	109294458	109294340	109294458	109286341	109286518
1837	"ENSG00000203799.11"	"CCDC162P"	chr6	+	109352786	109352914	109352838	109352914	109348426	109348547
1838	"ENSG00000135049.15"	"AGTPBP1"	chr9	-	85655142	85655320	85655142	85655200	85657434	85657643
1839	"ENSG00000163913.11"	"IFT122"	chr3	+	129507664	129507762	129507667	129507762	129506408	129506549
1840	"ENSG00000163913.11"	"IFT122"	chr3	+	129463544	129463626	129463559	129463626	129451913	129451998
1841	"ENSG00000138071.13"	"ACTR2"	chr2	+	65241971	65242063	65242048	65242063	65239851	65239962
1842	"ENSG00000106714.17"	"CNTNAP3"	chr9	-	39132931	39133135	39132931	39133132	39140518	39140638
1843	"ENSG00000114841.17"	"DNAH1"	chr3	+	52399544	52399779	52399620	52399779	52398849	52399201
1844	"ENSG00000105889.14"	"STEAP1B"	chr7	-	22493323	22493836	22493323	22493779	22494771	22494886
1845	"ENSG00000120948.15"	"TARDBP"	chr1	+	11023160	11023329	11023192	11023329	11022123	11022250
