ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
3169	"ENSG00000168958.19"	"MFF"	chr2	+	227329605	227329659	227328677	227328789	227330625	227330763
3170	"ENSG00000168958.19"	"MFF"	chr2	+	227328677	227328789	227325233	227325427	227330625	227330846
3171	"ENSG00000168958.19"	"MFF"	chr2	+	227328677	227328789	227325442	227325542	227330625	227330846
3172	"ENSG00000168958.19"	"MFF"	chr2	+	227329605	227329783	227328677	227328789	227330625	227330801
3173	"ENSG00000168958.19"	"MFF"	chr2	+	227346227	227346315	227342744	227342819	227347225	227347383
3174	"ENSG00000168958.19"	"MFF"	chr2	+	227347225	227347384	227340291	227340380	227355676	227355761
3175	"ENSG00000168958.19"	"MFF"	chr2	+	227347225	227347384	227340291	227340380	227352513	227352573
3176	"ENSG00000168958.19"	"MFF"	chr2	+	227347225	227347384	227342744	227342819	227355676	227355761
3177	"ENSG00000168958.19"	"MFF"	chr2	+	227352513	227352573	227340291	227340380	227355676	227355761
3178	"ENSG00000168958.19"	"MFF"	chr2	+	227352513	227352573	227346724	227347384	227355676	227355761
3179	"ENSG00000168958.19"	"MFF"	chr2	+	227330625	227330846	227325258	227325427	227332418	227332588
3180	"ENSG00000168958.19"	"MFF"	chr2	+	227328677	227330846	227325264	227325427	227332418	227332588
3181	"ENSG00000168958.19"	"MFF"	chr2	+	227342744	227342819	227340291	227340380	227355676	227355761
3182	"ENSG00000168958.19"	"MFF"	chr2	+	227342744	227342819	227340291	227340380	227347225	227347274
3183	"ENSG00000133193.12"	"FAM104A"	chr17	-	73212677	73212740	73209574	73209768	73227164	73227264
3184	"ENSG00000133193.12"	"FAM104A"	chr17	-	73227164	73227264	73209487	73209768	73232085	73232371
3185	"ENSG00000133193.12"	"FAM104A"	chr17	-	73227164	73227182	73209604	73209768	73232085	73232320
3186	"ENSG00000198561.13"	"CTNND1"	chr11	+	57794009	57794081	57791491	57791673	57795576	57795729
3187	"ENSG00000198561.13"	"CTNND1"	chr11	+	57794009	57794081	57761796	57762046	57795576	57795729
3188	"ENSG00000198561.13"	"CTNND1"	chr11	+	57791384	57791673	57761817	57762046	57794009	57794081
3189	"ENSG00000198561.13"	"CTNND1"	chr11	+	57791493	57791673	57761796	57762046	57794009	57794081
3190	"ENSG00000198561.13"	"CTNND1"	chr11	+	57789036	57789155	57761800	57762046	57791384	57791673
3191	"ENSG00000198561.13"	"CTNND1"	chr11	+	57789036	57789155	57761800	57762046	57791493	57791673
3192	"ENSG00000198561.13"	"CTNND1"	chr11	+	57815914	57816001	57815393	57815500	57816296	57819178
3193	"ENSG00000198561.13"	"CTNND1"	chr11	+	57814310	57814373	57811398	57811486	57815393	57815500
3194	"ENSG00000198561.13"	"CTNND1"	chr11	+	57806460	57806478	57805881	57806035	57806914	57806983
3195	"ENSG00000198171.12"	"DDRGK1"	chr20	-	3191189	3191238	3190349	3190819	3191764	3191821
3196	"ENSG00000177485.6"	"ZBTB33"	chrX	+	120252668	120252770	120250754	120250977	120253413	120255434
3197	"ENSG00000143033.17"	"MTF2"	chr1	+	93129277	93129448	93127231	93127299	93133702	93133808
3198	"ENSG00000143033.17"	"MTF2"	chr1	+	93127231	93127299	93120548	93120672	93133702	93133808
3199	"ENSG00000143033.17"	"MTF2"	chr1	+	93120548	93120672	93119332	93119401	93127231	93127299
3200	"ENSG00000151689.12"	"INPP1"	chr2	+	190362626	190362687	190360038	190360306	190366694	190366895
3201	"ENSG00000151689.12"	"INPP1"	chr2	+	190348887	190349031	190343929	190343961	190360038	190360306
3202	"ENSG00000151689.12"	"INPP1"	chr2	+	190348887	190349031	190343929	190343961	190359645	190359698
3203	"ENSG00000151689.12"	"INPP1"	chr2	+	190359645	190359698	190348887	190349031	190360038	190360306
3204	"ENSG00000151689.12"	"INPP1"	chr2	+	190359645	190359698	190343929	190343961	190360038	190360306
3205	"ENSG00000228290.6"	"TBX18-AS1"	chr6	+	84699643	84699800	84694909	84695108	84709267	84709496
3206	"ENSG00000228290.6"	"TBX18-AS1"	chr6	+	84706558	84706695	84699643	84699800	84709267	84709481
3207	"ENSG00000237339.5"	"LINC01502"	chr9	+	135577633	135577774	135577349	135577480	135581622	135581680
3208	"ENSG00000204642.13"	"HLA-F"	chr6	+	29725030	29725306	29724416	29724448	29725446	29725563
3209	"ENSG00000237819.5"	"AC002454.1"	chr7	+	92855683	92855827	92854908	92854953	92916836	92917174
3210	"ENSG00000237819.5"	"AC002454.1"	chr7	+	92854908	92854953	92836488	92836563	92916836	92917123
3211	"ENSG00000178974.9"	"FBXO34"	chr14	+	55318182	55318269	55272210	55272281	55350380	55350550
3212	"ENSG00000262879.5"	"RP11-156P1.3"	chr17	-	47035043	47035126	47033277	47033381	47056459	47056753
3213	"ENSG00000262879.5"	"RP11-156P1.3"	chr17	-	47054117	47054213	47033277	47033381	47056459	47056753
3214	"ENSG00000167733.13"	"HSD11B1L"	chr19	+	5684818	5685119	5681168	5681271	5686899	5686991
3215	"ENSG00000167733.13"	"HSD11B1L"	chr19	+	5684021	5684121	5681024	5681271	5684780	5684905
3216	"ENSG00000167733.13"	"HSD11B1L"	chr19	+	5686415	5686527	5684988	5685119	5686899	5686991
3217	"ENSG00000167733.13"	"HSD11B1L"	chr19	+	5686415	5686527	5684818	5684905	5686899	5686991
3218	"ENSG00000167733.13"	"HSD11B1L"	chr19	+	5684818	5684905	5681036	5681271	5686899	5686991
3219	"ENSG00000167733.13"	"HSD11B1L"	chr19	+	5684964	5685119	5681054	5681271	5686899	5686991
3220	"ENSG00000167733.13"	"HSD11B1L"	chr19	+	5686899	5686991	5684818	5684905	5687281	5687375
3221	"ENSG00000167733.13"	"HSD11B1L"	chr19	+	5684988	5685119	5684780	5684905	5686415	5686527
3222	"ENSG00000167733.13"	"HSD11B1L"	chr19	+	5684988	5685119	5684780	5684905	5686899	5686991
3223	"ENSG00000167733.13"	"HSD11B1L"	chr19	+	5684992	5685119	5684818	5684905	5686899	5686991
3224	"ENSG00000169129.14"	"AFAP1L2"	chr10	-	114398850	114398904	114340602	114340731	114404439	114404480
3225	"ENSG00000169129.14"	"AFAP1L2"	chr10	-	114393483	114393578	114340602	114340731	114404439	114404488
3226	"ENSG00000090581.9"	"GNPTG"	chr16	+	1357699	1357832	1352238	1352306	1361742	1361797
3227	"ENSG00000090581.9"	"GNPTG"	chr16	+	1361742	1361797	1352238	1352306	1361871	1361955
3228	"ENSG00000101966.12"	"XIAP"	chrX	+	123885630	123886539	123860271	123860545	123888618	123888718
3229	"ENSG00000101966.12"	"XIAP"	chrX	+	123885630	123886539	123860026	123860293	123888618	123888718
3230	"ENSG00000101966.12"	"XIAP"	chrX	+	123885630	123886539	123859811	123859905	123888618	123888718
3231	"ENSG00000101966.12"	"XIAP"	chrX	+	123860166	123860293	123859876	123859905	123888618	123888718
3232	"ENSG00000101966.12"	"XIAP"	chrX	+	123860166	123860293	123859876	123859905	123885630	123885711
3233	"ENSG00000101966.12"	"XIAP"	chrX	+	123891237	123891316	123888618	123888718	123892730	123892773
3234	"ENSG00000101966.12"	"XIAP"	chrX	+	123891237	123891309	123888618	123888718	123892730	123892773
3235	"ENSG00000102882.11"	"MAPK3"	chr16	-	30117136	30117285	30116893	30117003	30117669	30117784
3236	"ENSG00000102882.11"	"MAPK3"	chr16	-	30118046	30118163	30117669	30117784	30118348	30118538
3237	"ENSG00000102882.11"	"MAPK3"	chr16	-	30115594	30115645	30114545	30114708	30116635	30116790
3238	"ENSG00000102882.11"	"MAPK3"	chr16	-	30118098	30118163	30117669	30117784	30118348	30118538
3239	"ENSG00000102882.11"	"MAPK3"	chr16	-	30117153	30117285	30116893	30117003	30117669	30117784
3240	"ENSG00000130731.15"	"C16orf13"	chr16	-	635611	635774	635280	635340	636093	636239
3241	"ENSG00000130731.15"	"C16orf13"	chr16	-	635611	635774	634718	634797	636093	636239
3242	"ENSG00000130731.15"	"C16orf13"	chr16	-	634888	635063	634718	634797	635280	635340
3243	"ENSG00000130731.15"	"C16orf13"	chr16	-	635280	635340	634718	634797	635611	635774
3244	"ENSG00000130731.15"	"C16orf13"	chr16	-	635280	635340	634718	634797	636093	636278
3245	"ENSG00000130731.15"	"C16orf13"	chr16	-	635280	635340	634718	634797	635517	635774
3246	"ENSG00000130731.15"	"C16orf13"	chr16	-	635280	635340	634888	634956	635611	635774
3247	"ENSG00000130731.15"	"C16orf13"	chr16	-	635517	635774	634736	634797	636093	636260
3248	"ENSG00000130731.15"	"C16orf13"	chr16	-	635517	635774	635280	635340	636093	636260
3249	"ENSG00000130731.15"	"C16orf13"	chr16	-	634888	634956	634718	634797	635280	635340
3250	"ENSG00000130731.15"	"C16orf13"	chr16	-	634888	634956	634718	634797	635611	635774
3251	"ENSG00000269404.6"	"SPIB"	chr19	+	50422822	50423037	50422472	50422545	50423604	50423755
3252	"ENSG00000139631.18"	"CSAD"	chr12	-	53161126	53161191	53160762	53160844	53161272	53161389
3253	"ENSG00000139631.18"	"CSAD"	chr12	-	53171325	53171441	53170422	53170502	53171881	53171988
3254	"ENSG00000139631.18"	"CSAD"	chr12	-	53171176	53171441	53170422	53170502	53171881	53171988
3255	"ENSG00000139631.18"	"CSAD"	chr12	-	53171272	53171441	53170422	53170502	53171881	53171988
3256	"ENSG00000168904.14"	"LRRC28"	chr15	+	99285767	99285784	99276575	99276616	99287256	99287294
3257	"ENSG00000168904.14"	"LRRC28"	chr15	+	99276575	99276616	99255897	99256125	99287256	99287294
3258	"ENSG00000168904.14"	"LRRC28"	chr15	+	99276575	99276616	99255897	99256125	99386029	99386296
3259	"ENSG00000168904.14"	"LRRC28"	chr15	+	99317463	99317546	99287813	99287951	99333922	99334130
3260	"ENSG00000168904.14"	"LRRC28"	chr15	+	99363105	99363265	99361335	99361511	99386029	99387075
3261	"ENSG00000259673.5"	"IQCH-AS1"	chr15	-	67430320	67430400	67421208	67421498	67459691	67459975
3262	"ENSG00000259673.5"	"IQCH-AS1"	chr15	-	67459691	67459975	67430320	67430400	67466493	67466757
3263	"ENSG00000108599.14"	"AKAP10"	chr17	-	19967918	19968034	19962859	19963022	19968413	19968461
3264	"ENSG00000108599.14"	"AKAP10"	chr17	-	19931804	19931978	19924407	19924517	19936285	19936430
3265	"ENSG00000108599.14"	"AKAP10"	chr17	-	19924407	19924512	19920035	19920118	19931804	19931877
3266	"ENSG00000108599.14"	"AKAP10"	chr17	-	19924407	19924517	19920035	19920118	19931804	19931978
3267	"ENSG00000108599.14"	"AKAP10"	chr17	-	19940886	19941010	19939712	19939849	19941825	19941910
3268	"ENSG00000050820.16"	"BCAR1"	chr16	-	75252234	75252398	75242913	75243090	75265824	75265948
3269	"ENSG00000050820.16"	"BCAR1"	chr16	-	75264350	75264601	75242469	75243090	75265824	75266007
3270	"ENSG00000050820.16"	"BCAR1"	chr16	-	75236881	75236998	75234888	75235986	75237182	75237344
3271	"ENSG00000050820.16"	"BCAR1"	chr16	-	75236827	75236998	75234888	75235986	75237182	75237344
3272	"ENSG00000153767.9"	"GTF2E1"	chr3	+	120750522	120751000	120742731	120742794	120770727	120770929
3273	"ENSG00000153767.9"	"GTF2E1"	chr3	+	120749744	120749951	120742636	120742794	120750522	120750700
3274	"ENSG00000153767.9"	"GTF2E1"	chr3	+	120749847	120749951	120742743	120742794	120750522	120750918
3275	"ENSG00000117614.9"	"SYF2"	chr1	-	25228997	25229123	25228117	25228235	25232103	25232211
3276	"ENSG00000151240.16"	"DIP2C"	chr10	-	311536	311566	310030	310092	327005	327176
3277	"ENSG00000151240.16"	"DIP2C"	chr10	-	484780	484948	472438	472549	486458	486530
3278	"ENSG00000004399.12"	"PLXND1"	chr3	-	129584384	129584562	129584124	129584233	129585951	129586081
3279	"ENSG00000137434.11"	"C6orf52"	chr6	-	10687479	10687561	10686965	10687164	10694493	10694606
3280	"ENSG00000137434.11"	"C6orf52"	chr6	-	10672546	10672636	10671421	10671598	10683186	10683232
3281	"ENSG00000137434.11"	"C6orf52"	chr6	-	10686965	10687164	10683186	10683232	10687479	10687550
3282	"ENSG00000137434.11"	"C6orf52"	chr6	-	10684848	10684923	10683186	10683232	10686965	10687164
3283	"ENSG00000167755.13"	"KLK6"	chr19	-	50968064	50968112	50967168	50967325	50968540	50968767
3284	"ENSG00000167755.13"	"KLK6"	chr19	-	50967168	50967325	50963301	50963549	50968064	50968112
3285	"ENSG00000165219.21"	"GAPVD1"	chr9	+	125263550	125263700	125261830	125261959	125268935	125269054
3286	"ENSG00000165219.21"	"GAPVD1"	chr9	+	125268935	125268984	125261809	125261959	125298889	125299106
3287	"ENSG00000165219.21"	"GAPVD1"	chr9	+	125268935	125268984	125261809	125261959	125295457	125295574
3288	"ENSG00000165219.21"	"GAPVD1"	chr9	+	125295457	125295574	125268935	125268984	125298889	125299106
3289	"ENSG00000165219.21"	"GAPVD1"	chr9	+	125295457	125295574	125261910	125261959	125298889	125299106
3290	"ENSG00000165219.21"	"GAPVD1"	chr9	+	125335171	125335252	125332509	125332629	125337017	125337095
3291	"ENSG00000165219.21"	"GAPVD1"	chr9	+	125337017	125337095	125332509	125332629	125337220	125337591
3292	"ENSG00000165219.21"	"GAPVD1"	chr9	+	125309928	125310009	125307690	125307880	125312451	125312612
3293	"ENSG00000165219.21"	"GAPVD1"	chr9	+	125342218	125342299	125341176	125341264	125346818	125346941
3294	"ENSG00000128510.10"	"CPA4"	chr7	+	130299708	130299767	130299269	130299404	130300815	130300914
3295	"ENSG00000128510.10"	"CPA4"	chr7	+	130305815	130305920	130304477	130304579	130306786	130306827
3296	"ENSG00000128510.10"	"CPA4"	chr7	+	130300815	130300914	130299269	130299404	130304477	130304579
3297	"ENSG00000080298.15"	"RFX3"	chr9	-	3301545	3301620	3293076	3293258	3330258	3330517
3298	"ENSG00000080298.15"	"RFX3"	chr9	-	3490278	3490345	3395471	3395596	3525746	3525983
3299	"ENSG00000080298.15"	"RFX3"	chr9	-	3488775	3488895	3395471	3395596	3490278	3490345
3300	"ENSG00000175387.15"	"SMAD2"	chr18	-	47870474	47870564	47869242	47869436	47896520	47896809
3301	"ENSG00000175387.15"	"SMAD2"	chr18	-	47920071	47920169	47896520	47896809	47930360	47930599
3302	"ENSG00000175387.15"	"SMAD2"	chr18	-	47930360	47930446	47896520	47896809	47930799	47930837
3303	"ENSG00000261105.5"	"LMO7-AS1"	chr13	-	75622259	75622303	75618769	75618906	75635828	75635994
3304	"ENSG00000228265.5"	"RALY-AS1"	chr20	-	33993059	33993150	33992487	33992905	33994204	33994355
3305	"ENSG00000097033.14"	"SH3GLB1"	chr1	+	86728402	86728489	86724312	86724405	86734601	86734691
3306	"ENSG00000097033.14"	"SH3GLB1"	chr1	+	86715723	86715865	86704894	86704971	86719506	86719635
3307	"ENSG00000197958.12"	"RPL12"	chr9	-	127449609	127449708	127449280	127449362	127450730	127450804
3308	"ENSG00000164142.15"	"FAM160A1"	chr4	+	151534694	151534900	151482608	151482648	151566137	151566364
3309	"ENSG00000164142.15"	"FAM160A1"	chr4	+	151482523	151482648	151454700	151454808	151566137	151566299
3310	"ENSG00000164142.15"	"FAM160A1"	chr4	+	151454700	151454808	151409245	151409465	151482523	151482648
3311	"ENSG00000196724.12"	"ZNF418"	chr19	-	57923191	57923289	57921883	57922629	57925622	57928047
3312	"ENSG00000196724.12"	"ZNF418"	chr19	-	57932429	57932646	57930427	57930557	57933816	57933902
3313	"ENSG00000188706.12"	"ZDHHC9"	chrX	-	129814657	129814795	129813676	129813725	129823678	129823837
3314	"ENSG00000123104.11"	"ITPR2"	chr12	-	26790156	26790227	26725649	26725765	26832689	26832781
3315	"ENSG00000123104.11"	"ITPR2"	chr12	-	26486816	26486933	26486103	26486360	26487067	26487251
3316	"ENSG00000136270.13"	"TBRG4"	chr7	-	45110744	45110877	45108927	45109287	45111642	45111697
3317	"ENSG00000173065.13"	"FAM222B"	chr17	-	28777047	28777149	28766585	28766707	28790377	28790425
3318	"ENSG00000173065.13"	"FAM222B"	chr17	-	28834292	28834326	28790377	28790425	28842681	28842727
3319	"ENSG00000173065.13"	"FAM222B"	chr17	-	28834292	28834326	28766585	28766707	28842681	28842727
3320	"ENSG00000173065.13"	"FAM222B"	chr17	-	28834292	28834326	28766585	28766707	28854949	28854990
3321	"ENSG00000173065.13"	"FAM222B"	chr17	-	28790377	28790425	28766585	28766707	28834292	28834326
3322	"ENSG00000173065.13"	"FAM222B"	chr17	-	28790377	28790425	28766585	28766707	28842681	28842783
3323	"ENSG00000173065.13"	"FAM222B"	chr17	-	28761985	28762156	28759849	28759876	28766585	28766707
3324	"ENSG00000163138.18"	"PACRGL"	chr4	+	20701509	20701667	20700465	20700787	20701757	20701854
3325	"ENSG00000163138.18"	"PACRGL"	chr4	+	20701725	20701884	20700459	20700787	20702140	20702196
3326	"ENSG00000163138.18"	"PACRGL"	chr4	+	20716106	20716248	20713431	20713539	20727284	20727589
3327	"ENSG00000163138.18"	"PACRGL"	chr4	+	20702650	20702740	20700457	20700617	20704465	20704533
3328	"ENSG00000163138.18"	"PACRGL"	chr4	+	20712787	20712922	20704659	20704814	20713431	20713538
3329	"ENSG00000163138.18"	"PACRGL"	chr4	+	20718815	20718976	20713431	20713539	20724807	20724879
3330	"ENSG00000163138.18"	"PACRGL"	chr4	+	20701518	20701667	20700438	20700787	20701757	20701884
3331	"ENSG00000163138.18"	"PACRGL"	chr4	+	20713431	20713539	20704659	20704814	20727284	20727397
3332	"ENSG00000163138.18"	"PACRGL"	chr4	+	20702140	20702221	20700480	20700578	20704465	20704533
3333	"ENSG00000163138.18"	"PACRGL"	chr4	+	20702140	20702221	20700458	20700706	20704465	20704533
3334	"ENSG00000163138.18"	"PACRGL"	chr4	+	20702140	20702221	20700418	20700617	20704465	20704533
3335	"ENSG00000163138.18"	"PACRGL"	chr4	+	20702140	20702221	20700457	20700787	20704465	20704533
3336	"ENSG00000163138.18"	"PACRGL"	chr4	+	20707802	20707870	20704659	20704814	20712787	20712922
3337	"ENSG00000163138.18"	"PACRGL"	chr4	+	20707802	20707870	20704659	20704814	20709682	20709773
3338	"ENSG00000163138.18"	"PACRGL"	chr4	+	20700670	20700787	20700426	20700578	20701757	20701884
3339	"ENSG00000163138.18"	"PACRGL"	chr4	+	20724807	20724888	20713431	20713539	20727284	20727502
3340	"ENSG00000163138.18"	"PACRGL"	chr4	+	20701757	20701884	20700412	20700578	20702140	20702221
3341	"ENSG00000163138.18"	"PACRGL"	chr4	+	20701757	20701884	20700670	20700787	20702140	20702221
3342	"ENSG00000163138.18"	"PACRGL"	chr4	+	20701757	20701884	20700437	20700706	20702140	20702221
3343	"ENSG00000163138.18"	"PACRGL"	chr4	+	20709682	20709773	20707802	20707870	20712787	20712922
3344	"ENSG00000163138.18"	"PACRGL"	chr4	+	20709682	20709773	20704659	20704814	20712787	20712922
3345	"ENSG00000104313.17"	"EYA1"	chr8	-	71244602	71244692	71216964	71217023	71269739	71269823
3346	"ENSG00000104313.17"	"EYA1"	chr8	-	71225151	71225305	71216964	71217023	71244602	71244692
3347	"ENSG00000104313.17"	"EYA1"	chr8	-	71354781	71354909	71334096	71334174	71356461	71356633
3348	"ENSG00000257621.7"	"PSMA3-AS1"	chr14	-	58285590	58285756	58273978	58274010	58291634	58291707
3349	"ENSG00000257621.7"	"PSMA3-AS1"	chr14	-	58293313	58293544	58291634	58291707	58297954	58298132
3350	"ENSG00000257621.7"	"PSMA3-AS1"	chr14	-	58288717	58288813	58285731	58285756	58291634	58291707
3351	"ENSG00000257621.7"	"PSMA3-AS1"	chr14	-	58293765	58295811	58291634	58291707	58297954	58298120
3352	"ENSG00000257621.7"	"PSMA3-AS1"	chr14	-	58293065	58293138	58291634	58291707	58297954	58298084
3353	"ENSG00000265690.7"	"RP11-5A19.5"	chr16	+	67164440	67164934	67164018	67164144	67165521	67165630
3354	"ENSG00000014257.15"	"ACPP"	chr3	+	132337455	132337554	132332191	132332344	132342551	132342644
3355	"ENSG00000014257.15"	"ACPP"	chr3	+	132331646	132331733	132328323	132328362	132332191	132332626
3356	"ENSG00000241163.7"	"LINC00877"	chr3	-	72060509	72060611	72059686	72060109	72060802	72061094
3357	"ENSG00000008988.9"	"RPS20"	chr8	-	56073694	56073768	56073053	56073272	56074059	56074159
3358	"ENSG00000008988.9"	"RPS20"	chr8	-	56074059	56074159	56073694	56073768	56074380	56074506
3359	"ENSG00000196396.9"	"PTPN1"	chr20	+	50561362	50561453	50510353	50510590	50564968	50565069
3360	"ENSG00000101194.17"	"SLC17A9"	chr20	+	62953210	62953272	62952706	62952889	62956764	62956962
3361	"ENSG00000082212.11"	"ME2"	chr18	+	50940287	50940386	50932257	50932360	50947016	50947445
3362	"ENSG00000082212.11"	"ME2"	chr18	+	50939569	50939640	50932257	50932360	50940287	50940386
3363	"ENSG00000249790.2"	"RP11-20D14.6"	chr12	+	8789999	8790263	8788273	8788786	8794304	8794336
3364	"ENSG00000112303.13"	"VNN2"	chr6	-	132753417	132753491	132751144	132751518	132755842	132756035
3365	"ENSG00000112303.13"	"VNN2"	chr6	-	132753417	132753491	132752713	132752749	132755842	132756035
3366	"ENSG00000112303.13"	"VNN2"	chr6	-	132751144	132751518	132749694	132749865	132755842	132756035
3367	"ENSG00000112303.13"	"VNN2"	chr6	-	132752460	132752749	132751144	132751518	132755842	132756035
3368	"ENSG00000112303.13"	"VNN2"	chr6	-	132751144	132751278	132749694	132749865	132755842	132756035
3369	"ENSG00000112303.13"	"VNN2"	chr6	-	132752672	132752749	132751144	132751518	132755842	132756035
3370	"ENSG00000112303.13"	"VNN2"	chr6	-	132753875	132753949	132752723	132752749	132755842	132756035
3371	"ENSG00000112303.13"	"VNN2"	chr6	-	132752460	132752577	132751144	132751518	132752672	132752749
3372	"ENSG00000112303.13"	"VNN2"	chr6	-	132755842	132756035	132749694	132749865	132757415	132757546
3373	"ENSG00000112303.13"	"VNN2"	chr6	-	132760631	132760803	132757670	132757759	132763382	132763455
3374	"ENSG00000112303.13"	"VNN2"	chr6	-	132760631	132760803	132757670	132757902	132763382	132763455
3375	"ENSG00000214413.7"	"BBIP1"	chr10	-	110901025	110901122	110900237	110900526	110901537	110901612
