ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
916	"ENSG00000140612.13"	"SEC11A"	chr15	-	84680712	84680832	84687624	84687774	84670724	84670782	84691534	84691644
917	"ENSG00000128609.14"	"NDUFA5"	chr7	-	123550469	123550586	123557403	123557448	123545610	123545676	123557774	123557904
918	"ENSG00000104671.7"	"DCTN6"	chr8	+	30175084	30175190	30177125	30177214	30164110	30164175	30179407	30179455
919	"ENSG00000259905.5"	"PWRN1"	chr15	+	24567896	24568182	24568530	24568563	24566655	24566800	24569782	24569809
920	"ENSG00000198920.9"	"KIAA0753"	chr17	-	6623508	6623571	6623606	6623688	6622881	6623097	6624754	6624861
921	"ENSG00000133706.17"	"LARS"	chr5	-	146168127	146168265	146171909	146171990	146164309	146164471	146172686	146172774
922	"ENSG00000115165.9"	"CYTIP"	chr2	-	157443846	157444006	157464935	157465027	157434697	157434747	157487331	157487434
923	"ENSG00000077616.10"	"NAALAD2"	chr11	+	90158144	90158238	90159238	90159337	90152297	90152484	90162948	90163034
924	"ENSG00000149476.15"	"TKFC"	chr11	+	61335839	61335937	61336203	61336390	61334619	61334731	61337940	61338130
925	"ENSG00000150045.11"	"KLRF1"	chr12	+	9833302	9833452	9841811	9841951	9832315	9832414	9842320	9842433
926	"ENSG00000196876.14"	"SCN8A"	chr12	+	51688757	51688849	51689004	51689096	51687090	51687219	51699569	51699791
927	"ENSG00000141084.10"	"RANBP10"	chr16	-	67738012	67738035	67744264	67744455	67734857	67735042	67772033	67772086
928	"ENSG00000141084.10"	"RANBP10"	chr16	-	67744287	67744455	67772033	67772086	67738012	67738035	67805427	67805539
929	"ENSG00000141084.10"	"RANBP10"	chr16	-	67772033	67772086	67805427	67805539	67744287	67744455	67806301	67806560
930	"ENSG00000136531.14"	"SCN2A"	chr2	+	165309164	165309256	165309351	165309443	165308665	165308794	165310322	165310595
931	"ENSG00000213020.8"	"ZNF611"	chr19	-	52707468	52707542	52714014	52714141	52702812	52706864	52715831	52715913
932	"ENSG00000239900.12"	"ADSL"	chr22	+	40353072	40353117	40353332	40353419	40349831	40350035	40354247	40354327
933	"ENSG00000239900.12"	"ADSL"	chr22	+	40353072	40353117	40354247	40354327	40349831	40350035	40358863	40359035
934	"ENSG00000140859.15"	"KIFC3"	chr16	-	57788574	57788713	57790929	57791066	57772222	57772288	57794998	57795141
935	"ENSG00000140859.15"	"KIFC3"	chr16	-	57785463	57785666	57788574	57788713	57772222	57772288	57794998	57795141
936	"ENSG00000140859.15"	"KIFC3"	chr16	-	57785463	57785666	57790929	57791066	57772222	57772288	57794998	57795141
937	"ENSG00000140859.15"	"KIFC3"	chr16	-	57797964	57798022	57798071	57798282	57794998	57795141	57803183	57803253
938	"ENSG00000121578.12"	"B4GALT4"	chr3	-	119229846	119230244	119235144	119235227	119226808	119227041	119236852	119237070
939	"ENSG00000132122.11"	"SPATA6"	chr1	-	48413109	48413151	48451551	48451600	48411463	48411588	48452993	48453131
940	"ENSG00000149182.14"	"ARFGAP2"	chr11	-	47175181	47175313	47175850	47175923	47172280	47172333	47176515	47176634
941	"ENSG00000259316.9"	"CTD-2116N17.1"	chr15	-	64365973	64366075	64376742	64376905	64300318	64300723	64380957	64381038
942	"ENSG00000259316.9"	"CTD-2116N17.1"	chr15	-	64365985	64366075	64376742	64376905	64300318	64300723	64380957	64381038
943	"ENSG00000259316.9"	"CTD-2116N17.1"	chr15	-	64342542	64342685	64365985	64366075	64300318	64300723	64373697	64373769
944	"ENSG00000145012.12"	"LPP"	chr3	+	188341662	188341719	188406111	188406313	188225404	188225527	188484591	188484704
945	"ENSG00000185864.16"	"NPIPB4"	chr16	-	21851769	21851855	21851914	21852046	21847412	21847541	21857258	21857416
946	"ENSG00000259084.6"	"RP11-1070N10.6"	chr14	+	95668125	95668580	95669550	95669617	95663255	95665076	95670441	95670577
947	"ENSG00000164024.11"	"METAP1"	chr4	+	99036042	99036089	99037766	99037941	99035399	99035460	99039373	99039465
948	"ENSG00000164024.11"	"METAP1"	chr4	+	99035953	99036011	99037766	99037941	99035399	99035460	99039373	99039465
949	"ENSG00000164024.11"	"METAP1"	chr4	+	99035953	99036011	99036042	99036089	99035399	99035460	99039373	99039465
950	"ENSG00000176358.15"	"TAC4"	chr17	-	49839849	49839909	49841551	49841584	49838308	49838673	49844063	49844157
951	"ENSG00000235050.6"	"MLIP-AS1"	chr6	-	54043351	54043427	54045537	54045825	54032376	54032436	54047291	54047594
952	"ENSG00000235050.6"	"MLIP-AS1"	chr6	-	54041040	54041073	54043351	54043427	54032376	54032436	54047489	54047594
953	"ENSG00000235050.6"	"MLIP-AS1"	chr6	-	54032376	54032436	54043351	54043427	54031606	54031701	54047291	54047594
954	"ENSG00000160310.16"	"PRMT2"	chr21	+	46658744	46658920	46663382	46663554	46649574	46649739	46664294	46665117
955	"ENSG00000204852.15"	"TCTN1"	chr12	+	110634395	110634463	110634669	110634779	110632471	110632559	110636480	110636501
956	"ENSG00000157800.17"	"SLC37A3"	chr7	-	140358639	140358785	140364407	140364491	140355667	140355764	140369589	140369682
957	"ENSG00000153558.13"	"FBXL2"	chr3	+	33300521	33300571	33317476	33317613	33297868	33297962	33358966	33359021
958	"ENSG00000153558.13"	"FBXL2"	chr3	+	33297868	33297962	33364624	33364719	33297663	33297725	33373091	33373160
959	"ENSG00000106070.17"	"GRB10"	chr7	-	50710874	50710990	50732271	50732368	50703820	50703908	50755886	50756056
960	"ENSG00000214063.10"	"TSPAN4"	chr11	+	850287	850367	862549	862741	847200	847300	864436	864511
961	"ENSG00000107643.15"	"MAPK8"	chr10	+	48424087	48424159	48424513	48424585	48420154	48420320	48425887	48426070
962	"ENSG00000140262.17"	"TCF12"	chr15	+	57063749	57063823	57072652	57072714	56921025	56921098	57091788	57091891
963	"ENSG00000171302.16"	"CANT1"	chr17	-	79000099	79000270	79005371	79005481	78997839	78997963	79009663	79009793
964	"ENSG00000086300.15"	"SNX10"	chr7	+	26354056	26354184	26357006	26357127	26346419	26346466	26360974	26361061
965	"ENSG00000117543.20"	"DPH5"	chr1	-	101001466	101001587	101013709	101013818	100995109	100995149	101021640	101021765
966	"ENSG00000117543.20"	"DPH5"	chr1	-	101001466	101001544	101013709	101013818	100995109	100995149	101021640	101021765
967	"ENSG00000273018.5"	"CTD-2303H24.2"	chr17	-	18523776	18523877	18528572	18528747	18519481	18519674	18532505	18532597
968	"ENSG00000273018.5"	"CTD-2303H24.2"	chr17	-	18523776	18523877	18528572	18528747	18521078	18521145	18532505	18532597
969	"ENSG00000273018.5"	"CTD-2303H24.2"	chr17	-	18521078	18521145	18523776	18523877	18519481	18519674	18528572	18528747
970	"ENSG00000153406.13"	"NMRAL1"	chr16	-	4469226	4469465	4469503	4469698	4466152	4466402	4474092	4474166
971	"ENSG00000087263.16"	"OGFOD1"	chr16	+	56454773	56454921	56458547	56458594	56453262	56453408	56462533	56462634
972	"ENSG00000100577.18"	"GSTZ1"	chr14	+	77327471	77327552	77327911	77328037	77326837	77326905	77329122	77329201
973	"ENSG00000134717.17"	"BTF3L4"	chr1	+	52065286	52065408	52083339	52083541	52064824	52064938	52086111	52086171
974	"ENSG00000132600.16"	"PRMT7"	chr16	+	68315896	68316074	68321425	68321462	68312041	68312176	68324682	68324832
975	"ENSG00000132600.16"	"PRMT7"	chr16	+	68321425	68321462	68324682	68324832	68315896	68316074	68329065	68329174
976	"ENSG00000132600.16"	"PRMT7"	chr16	+	68312041	68312176	68315896	68316074	68310973	68311099	68321425	68321462
977	"ENSG00000173482.16"	"PTPRM"	chr18	+	8248149	8248176	8253226	8253414	8247844	8247919	8296367	8296455
978	"ENSG00000233705.6"	"SLC26A4-AS1"	chr7	-	107655095	107655312	107661601	107661758	107653975	107654233	107662023	107662065
979	"ENSG00000106069.20"	"CHN2"	chr7	+	29499866	29500040	29504743	29504821	29495951	29496036	29509300	29509406
980	"ENSG00000181790.10"	"ADGRB1"	chr8	+	142524237	142524304	142526541	142526627	142522640	142522710	142533294	142533466
981	"ENSG00000078900.14"	"TP73"	chr1	+	3730926	3731065	3731462	3731556	3729326	3729448	3732746	3736200
982	"ENSG00000156398.12"	"SFXN2"	chr10	+	102716233	102716329	102724935	102724996	102714635	102714681	102726611	102726797
983	"ENSG00000156398.12"	"SFXN2"	chr10	+	102716613	102716711	102724935	102724996	102714635	102714681	102726611	102726797
984	"ENSG00000156398.12"	"SFXN2"	chr10	+	102715222	102715328	102716233	102716329	102714635	102714681	102726611	102726797
985	"ENSG00000156398.12"	"SFXN2"	chr10	+	102715222	102715328	102724935	102724996	102714635	102714681	102726611	102726797
986	"ENSG00000166278.14"	"C2"	chr6	+	31933866	31933965	31935922	31936061	31933609	31933783	31937318	31937459
987	"ENSG00000066322.13"	"ELOVL1"	chr1	-	43364927	43365008	43365185	43365376	43364737	43364794	43365563	43365623
988	"ENSG00000137033.11"	"IL33"	chr9	+	6251139	6251265	6252865	6252991	6250473	6250599	6253551	6253602
989	"ENSG00000165304.7"	"MELK"	chr9	+	36589535	36589652	36594627	36594771	36581643	36581739	36597221	36597290
990	"ENSG00000256269.6"	"HMBS"	chr11	+	119092124	119092163	119092403	119092523	119091412	119091526	119092757	119092811
991	"ENSG00000100591.7"	"AHSA1"	chr14	+	77462641	77462759	77468082	77468184	77462159	77462242	77469076	77469470
992	"ENSG00000096070.19"	"BRPF3"	chr6	+	36222167	36222265	36225266	36225364	36217916	36218010	36228901	36229056
993	"ENSG00000153093.18"	"ACOXL"	chr2	+	111031626	111031714	111049217	111049288	110995892	110996004	111092864	111092966
994	"ENSG00000173610.12"	"UGT2A1"	chr4	-	69635690	69635822	69638898	69639528	69599245	69599394	69646929	69647698
995	"ENSG00000104808.7"	"DHDH"	chr19	+	48939448	48939701	48942439	48942564	48934999	48935111	48944356	48944507
996	"ENSG00000188452.13"	"CERKL"	chr2	-	181558565	181558708	181573752	181573884	181549633	181549708	181603836	181604079
997	"ENSG00000188452.13"	"CERKL"	chr2	-	181566057	181566121	181573752	181573884	181558565	181558708	181603836	181604079
998	"ENSG00000087085.13"	"ACHE"	chr7	-	100891168	100891338	100892707	100892818	100890210	100890335	100893164	100894233
999	"ENSG00000072952.18"	"MRVI1"	chr11	-	10652024	10652182	10687508	10687777	10633967	10634071	10690264	10690369
1000	"ENSG00000072952.18"	"MRVI1"	chr11	-	10633967	10634071	10652024	10652182	10631990	10632061	10690264	10690369
1001	"ENSG00000149925.17"	"ALDOA"	chr16	+	30065875	30065927	30066884	30067038	30064423	30064505	30067233	30067366
1002	"ENSG00000030582.16"	"GRN"	chr17	+	44345530	44345605	44346088	44346228	44345301	44345334	44349157	44349302
1003	"ENSG00000141431.10"	"ASXL3"	chr18	+	33626861	33627070	33641820	33641823	33607593	33607676	33644893	33645002
1004	"ENSG00000141431.10"	"ASXL3"	chr18	+	33626872	33627070	33641820	33641823	33607593	33607676	33644893	33645002
1005	"ENSG00000141431.10"	"ASXL3"	chr18	+	33616678	33616726	33626861	33627070	33607593	33607676	33644893	33645002
1006	"ENSG00000141431.10"	"ASXL3"	chr18	+	33616678	33616726	33641820	33641823	33607593	33607676	33644893	33645002
1007	"ENSG00000141431.10"	"ASXL3"	chr18	+	33616678	33616726	33626872	33627070	33607593	33607676	33644893	33645002
1008	"ENSG00000074370.17"	"ATP2A3"	chr17	-	3927980	3928038	3928239	3928327	3925290	3925441	3928662	3928780
1009	"ENSG00000141452.9"	"C18orf8"	chr18	+	23506969	23507054	23509192	23509279	23504370	23504447	23515855	23515996
1010	"ENSG00000177565.16"	"TBL1XR1"	chr3	-	177079826	177079945	177086964	177087041	177064919	177065022	177098465	177098541
1011	"ENSG00000177565.16"	"TBL1XR1"	chr3	-	177079826	177079945	177091150	177091180	177064919	177065022	177098465	177098541
1012	"ENSG00000177565.16"	"TBL1XR1"	chr3	-	177098465	177098541	177110808	177110887	177064919	177065022	177197120	177197227
1013	"ENSG00000177565.16"	"TBL1XR1"	chr3	-	177064919	177065022	177079826	177079945	177053772	177053918	177098465	177098541
1014	"ENSG00000177565.16"	"TBL1XR1"	chr3	-	177086964	177087041	177091150	177091180	177064919	177065022	177098465	177098541
1015	"ENSG00000166479.9"	"TMX3"	chr18	-	68701744	68701790	68710020	68710144	68700404	68700485	68711363	68711403
1016	"ENSG00000166479.9"	"TMX3"	chr18	-	68700404	68700485	68701744	68701790	68697931	68698031	68710020	68710144
1017	"ENSG00000128595.16"	"CALU"	chr7	+	128754261	128754455	128754528	128754722	128748572	128748804	128758870	128759037
1018	"ENSG00000197948.10"	"FCHSD1"	chr5	-	141642396	141642503	141643000	141643088	141641701	141641757	141644217	141644438
1019	"ENSG00000144040.12"	"SFXN5"	chr2	-	73041606	73041661	73042487	73042585	73040853	73040931	73058527	73058596
1020	"ENSG00000115107.19"	"STEAP3"	chr2	+	119230619	119231034	119239362	119239430	119223830	119223888	119245488	119245988
1021	"ENSG00000168003.16"	"SLC3A2"	chr11	+	62882504	62882618	62882666	62882807	62881698	62882066	62882907	62882999
1022	"ENSG00000170954.11"	"ZNF415"	chr19	-	53122403	53122612	53122661	53122743	53116312	53116433	53132855	53132904
1023	"ENSG00000170954.11"	"ZNF415"	chr19	-	53115209	53115307	53115703	53115924	53107878	53109908	53116312	53116433
1024	"ENSG00000156026.14"	"MCU"	chr10	+	72861678	72861776	72868702	72868863	72860422	72860527	72871376	72871580
1025	"ENSG00000110076.18"	"NRXN2"	chr11	-	64690404	64690476	64692846	64692876	64685645	64685947	64697774	64697792
1026	"ENSG00000073417.14"	"PDE8A"	chr15	+	85089337	85089416	85091043	85091181	85083555	85083644	85097947	85098036
1027	"ENSG00000115966.16"	"ATF2"	chr2	-	175114689	175114868	175117989	175118118	175111567	175111654	175118250	175118369
1028	"ENSG00000115966.16"	"ATF2"	chr2	-	175136411	175136486	175147945	175147980	175130137	175130207	175151059	175151158
1029	"ENSG00000170445.12"	"HARS"	chr5	-	140677907	140678015	140683099	140683219	140677654	140677753	140690854	140690944
1030	"ENSG00000111481.9"	"COPZ1"	chr12	+	54343224	54343316	54345459	54345515	54342205	54342287	54347766	54347844
1031	"ENSG00000126878.12"	"AIF1L"	chr9	+	131106187	131106265	131107897	131108165	131096801	131096863	131111596	131111663
1032	"ENSG00000135446.16"	"CDK4"	chr12	-	57750441	57750563	57750655	57750765	57749453	57749504	57750922	57751090
1033	"ENSG00000213160.9"	"KLHL23"	chr2	+	169697892	169697982	169735012	169736227	169697360	169697531	169741384	169741537
1034	"ENSG00000111684.10"	"LPCAT3"	chr12	-	6981003	6981182	6981594	6981632	6979470	6979579	6981810	6981904
1035	"ENSG00000171204.12"	"TMEM126B"	chr11	+	85629131	85629262	85631144	85631316	85628592	85628688	85631686	85631808
1036	"ENSG00000171204.12"	"TMEM126B"	chr11	+	85629131	85629203	85631144	85631316	85628596	85628688	85631686	85631808
1037	"ENSG00000163319.10"	"MRPS18C"	chr4	+	83458345	83458429	83459739	83459797	83456908	83456958	83460972	83461032
1038	"ENSG00000153707.16"	"PTPRD"	chr9	-	8526626	8526644	8527344	8527353	8524924	8525035	8528590	8528779
1039	"ENSG00000080503.21"	"SMARCA2"	chr9	+	2170418	2170472	2181570	2181676	2161685	2161903	2182140	2182242
1040	"ENSG00000076067.11"	"RBMS2"	chr12	+	56571697	56571855	56580277	56580375	56569898	56569990	56581183	56581263
1041	"ENSG00000100479.12"	"POLE2"	chr14	-	49646569	49646694	49646993	49647092	49643563	49643670	49647292	49647360
1042	"ENSG00000100678.18"	"SLC8A3"	chr14	-	70060835	70060939	70063822	70063929	70055795	70055813	70166638	70168484
1043	"ENSG00000159784.17"	"FAM131B"	chr7	-	143359325	143359419	143359731	143359767	143358826	143359024	143360039	143360149
1044	"ENSG00000118194.18"	"TNNT2"	chr1	-	201369815	201369845	201372026	201372041	201368161	201368227	201372144	201372155
1045	"ENSG00000161395.13"	"PGAP3"	chr17	-	39674616	39674679	39684596	39684749	39673992	39674054	39685921	39686019
1046	"ENSG00000258644.5"	"SYNJ2BP-COX16"	chr14	-	70342657	70342729	70373032	70373131	70329173	70329236	70375675	70375771
1047	"ENSG00000074054.17"	"CLASP1"	chr2	-	121444938	121444962	121445448	121445496	121430072	121430177	121447336	121447507
1048	"ENSG00000117054.13"	"ACADM"	chr1	+	75728400	75728488	75732643	75732741	75724705	75724817	75732852	75732922
1049	"ENSG00000153498.11"	"SPACA7"	chr13	+	112382277	112382507	112393020	112393077	112378642	112378731	112398048	112398138
1050	"ENSG00000228315.11"	"GUSBP11"	chr22	-	23695172	23695517	23700725	23700845	23683724	23683867	23705428	23705541
1051	"ENSG00000188655.10"	"RNASE9"	chr14	-	20559581	20559633	20560336	20560371	20556092	20557083	20560873	20560931
1052	"ENSG00000105607.12"	"GCDH"	chr19	+	12892115	12892178	12892316	12892434	12891830	12891974	12893482	12893653
1053	"ENSG00000173262.11"	"SLC2A14"	chr12	-	7839716	7839920	7863368	7863457	7832721	7832814	7869862	7869937
1054	"ENSG00000142002.16"	"DPP9"	chr19	-	4715528	4715726	4719202	4719324	4714080	4714337	4719850	4719941
1055	"ENSG00000145901.14"	"TNIP1"	chr5	-	151033479	151033579	151033607	151033799	151032286	151032383	151035001	151035067
1056	"ENSG00000179818.13"	"PCBP1-AS1"	chr2	-	70018014	70018131	70032132	70032255	69996685	69996888	70051202	70051305
1057	"ENSG00000179818.13"	"PCBP1-AS1"	chr2	-	70018014	70018131	70051202	70051305	69996685	69996888	70077300	70077381
1058	"ENSG00000179818.13"	"PCBP1-AS1"	chr2	-	70018014	70018131	70051202	70051305	69996685	69996888	70055713	70055910
1059	"ENSG00000179818.13"	"PCBP1-AS1"	chr2	-	69968398	69968520	69988445	69988505	69963253	69963500	69996685	69996888
1060	"ENSG00000179818.13"	"PCBP1-AS1"	chr2	-	69968398	69968520	69988741	69988838	69963253	69963500	69996685	69996888
1061	"ENSG00000179818.13"	"PCBP1-AS1"	chr2	-	69968398	69968520	69975558	69975635	69963253	69963500	69996685	69996888
1062	"ENSG00000179818.13"	"PCBP1-AS1"	chr2	-	70011654	70011752	70032132	70032255	69996685	69996888	70051202	70051305
1063	"ENSG00000179818.13"	"PCBP1-AS1"	chr2	-	70011654	70011752	70018014	70018131	69996685	69996888	70051202	70051305
1064	"ENSG00000179818.13"	"PCBP1-AS1"	chr2	-	70059642	70059680	70083506	70083687	70055713	70055910	70085546	70085624
1065	"ENSG00000179818.13"	"PCBP1-AS1"	chr2	-	70059642	70059680	70077300	70077381	70055713	70055910	70083506	70083687
1066	"ENSG00000179818.13"	"PCBP1-AS1"	chr2	-	70059642	70059680	70077300	70077381	70051202	70051305	70083537	70083687
1067	"ENSG00000179818.13"	"PCBP1-AS1"	chr2	-	70059642	70059680	70083537	70083687	70051202	70051305	70085546	70085624
1068	"ENSG00000179818.13"	"PCBP1-AS1"	chr2	-	70059642	70059680	70083506	70083687	70051202	70051305	70085546	70085624
1069	"ENSG00000179818.13"	"PCBP1-AS1"	chr2	-	70059642	70059680	70077300	70077381	70051202	70051305	70083506	70083687
1070	"ENSG00000179818.13"	"PCBP1-AS1"	chr2	-	70059642	70059680	70083537	70083687	70053730	70053792	70085546	70085624
1071	"ENSG00000179818.13"	"PCBP1-AS1"	chr2	-	70059642	70059680	70077300	70077381	70055655	70055910	70085546	70085624
1072	"ENSG00000179818.13"	"PCBP1-AS1"	chr2	-	69964368	69964427	69975558	69975635	69963281	69963500	69988741	69988838
1073	"ENSG00000179818.13"	"PCBP1-AS1"	chr2	-	69964368	69964427	69988445	69988505	69963281	69963500	69988741	69988838
1074	"ENSG00000179818.13"	"PCBP1-AS1"	chr2	-	70053730	70053792	70055713	70055910	70051202	70051305	70059642	70059680
1075	"ENSG00000179818.13"	"PCBP1-AS1"	chr2	-	70053730	70053792	70055655	70055910	70051202	70051305	70059642	70059680
1076	"ENSG00000179818.13"	"PCBP1-AS1"	chr2	-	70053730	70053792	70059642	70059680	70051202	70051305	70083537	70083687
1077	"ENSG00000179818.13"	"PCBP1-AS1"	chr2	-	70053730	70053792	70077300	70077381	70051202	70051305	70083537	70083687
1078	"ENSG00000179818.13"	"PCBP1-AS1"	chr2	-	70077300	70077381	70083506	70083687	70055713	70055910	70085546	70085624
1079	"ENSG00000179818.13"	"PCBP1-AS1"	chr2	-	70077300	70077381	70083537	70083687	70051202	70051305	70085546	70085624
1080	"ENSG00000179818.13"	"PCBP1-AS1"	chr2	-	70077300	70077381	70083506	70083687	70051202	70051305	70085546	70085624
1081	"ENSG00000179818.13"	"PCBP1-AS1"	chr2	-	70077300	70077381	70081369	70081490	70059642	70059680	70083537	70083687
